token	declaring_type	field	attributes
0x040022B9	StardewValley.TerrainFeatures.Tree	saplingStage	Public, Static, Literal, HasDefault
0x040022BA	StardewValley.TerrainFeatures.Tree	bushStage	Public, Static, Literal, HasDefault
0x040022BB	StardewValley.TerrainFeatures.Tree	treeStage	Public, Static, Literal, HasDefault
0x040022BC	StardewValley.TerrainFeatures.Tree	<TextureName>k__BackingField	Private
0x040022BD	StardewValley.TerrainFeatures.Tree	texture	Public
0x040022BE	StardewValley.TerrainFeatures.Tree	localSeason	Family
0x040022BF	StardewValley.TerrainFeatures.Tree	growthStage	Public, InitOnly
0x040022C0	StardewValley.TerrainFeatures.Tree	treeType	Public, InitOnly
0x040022C1	StardewValley.TerrainFeatures.Tree	health	Public, InitOnly
0x040022C2	StardewValley.TerrainFeatures.Tree	flipped	Public, InitOnly
0x040022C3	StardewValley.TerrainFeatures.Tree	stump	Public, InitOnly
0x040022C4	StardewValley.TerrainFeatures.Tree	tapped	Public, InitOnly
0x040022C5	StardewValley.TerrainFeatures.Tree	hasSeed	Public, InitOnly
0x040022C6	StardewValley.TerrainFeatures.Tree	hasMoss	Public, InitOnly
0x040022C7	StardewValley.TerrainFeatures.Tree	isTemporaryGreenRainTree	Public, InitOnly
0x040022C8	StardewValley.TerrainFeatures.Tree	wasShakenToday	Public, InitOnly
0x040022C9	StardewValley.TerrainFeatures.Tree	fertilized	Public, InitOnly
0x040022CA	StardewValley.TerrainFeatures.Tree	shakeLeft	Public, InitOnly
0x040022CB	StardewValley.TerrainFeatures.Tree	falling	Public, InitOnly
0x040022CC	StardewValley.TerrainFeatures.Tree	destroy	Public, InitOnly
0x040022CD	StardewValley.TerrainFeatures.Tree	shakeRotation	Public
0x040022CE	StardewValley.TerrainFeatures.Tree	maxShake	Public
0x040022CF	StardewValley.TerrainFeatures.Tree	alpha	Public
0x040022D0	StardewValley.TerrainFeatures.Tree	leaves	Private
0x040022D1	StardewValley.TerrainFeatures.Tree	lastPlayerToHit	Public, InitOnly
0x040022D2	StardewValley.TerrainFeatures.Tree	shakeTimer	Public
0x040022D3	StardewValley.TerrainFeatures.Tree	stopGrowingMoss	Public, InitOnly
0x040022D4	StardewValley.TerrainFeatures.Tree	treeTopSourceRect	Public, Static
0x040022D5	StardewValley.TerrainFeatures.Tree	stumpSourceRect	Public, Static
0x040022D6	StardewValley.TerrainFeatures.Tree	shadowSourceRect	Public, Static
0x040022D7	StardewValley.SpecialOrders.SpecialOrder	onItemShipped	Public
0x040022D8	StardewValley.SpecialOrders.SpecialOrder	onMonsterSlain	Public
0x040022D9	StardewValley.SpecialOrders.SpecialOrder	onFishCaught	Public
0x040022DA	StardewValley.SpecialOrders.SpecialOrder	onGiftGiven	Public
0x040022DB	StardewValley.SpecialOrders.SpecialOrder	onItemDelivered	Public
0x040022DC	StardewValley.SpecialOrders.SpecialOrder	onItemCollected	Public
0x040022DD	StardewValley.SpecialOrders.SpecialOrder	onMineFloorReached	Public
0x040022DE	StardewValley.SpecialOrders.SpecialOrder	onJKScoreAchieved	Public
0x040022DF	StardewValley.SpecialOrders.SpecialOrder	_objectiveRegistrationDirty	Family
0x040022E0	StardewValley.SpecialOrders.SpecialOrder	preSelectedItems	Public
0x040022E1	StardewValley.SpecialOrders.SpecialOrder	selectedRandomElements	Public
0x040022E2	StardewValley.SpecialOrders.SpecialOrder	objectives	Public
0x040022E3	StardewValley.SpecialOrders.SpecialOrder	generationSeed	Public
0x040022E4	StardewValley.SpecialOrders.SpecialOrder	seenParticipants	Public
0x040022E5	StardewValley.SpecialOrders.SpecialOrder	participants	Public
0x040022E6	StardewValley.SpecialOrders.SpecialOrder	unclaimedRewards	Public
0x040022E7	StardewValley.SpecialOrders.SpecialOrder	donatedItems	Public, InitOnly
0x040022E8	StardewValley.SpecialOrders.SpecialOrder	appliedSpecialRules	Public
0x040022E9	StardewValley.SpecialOrders.SpecialOrder	donateMutex	Public, InitOnly
0x040022EA	StardewValley.SpecialOrders.SpecialOrder	_isIslandOrder	Family
0x040022EB	StardewValley.SpecialOrders.SpecialOrder	rewards	Public
0x040022EC	StardewValley.SpecialOrders.SpecialOrder	_moneyReward	Family
0x040022ED	StardewValley.SpecialOrders.SpecialOrder	questKey	Public
0x040022EE	StardewValley.SpecialOrders.SpecialOrder	questName	Public
0x040022EF	StardewValley.SpecialOrders.SpecialOrder	questDescription	Public
0x040022F0	StardewValley.SpecialOrders.SpecialOrder	requester	Public
0x040022F1	StardewValley.SpecialOrders.SpecialOrder	orderType	Public
0x040022F2	StardewValley.SpecialOrders.SpecialOrder	specialRule	Public
0x040022F3	StardewValley.SpecialOrders.SpecialOrder	readyForRemoval	Public
0x040022F4	StardewValley.SpecialOrders.SpecialOrder	itemToRemoveOnEnd	Public
0x040022F5	StardewValley.SpecialOrders.SpecialOrder	mailToRemoveOnEnd	Public
0x040022F6	StardewValley.SpecialOrders.SpecialOrder	_localizedName	Family
0x040022F7	StardewValley.SpecialOrders.SpecialOrder	_localizedDescription	Family
0x040022F8	StardewValley.SpecialOrders.SpecialOrder	dueDate	Public
0x040022F9	StardewValley.SpecialOrders.SpecialOrder	questDuration	Public
0x040022FA	StardewValley.SpecialOrders.SpecialOrder	<NetFields>k__BackingField	Private, InitOnly
0x040022FB	StardewValley.SpecialOrders.SpecialOrder	_registeredObjectives	Family
0x040022FC	StardewValley.SpecialOrders.SpecialOrder	_highlightLookup	Family
0x040022FD	StardewValley.SpecialOrders.SpecialOrder	_orderData	Family
0x040022FE	StardewValley.SpecialOrders.SpecialOrder	questState	Public
0x040022FF	StardewValley.SpecialOrders.SpecialOrderStatus	value__	Public, SpecialName, RTSpecialName
0x04002300	StardewValley.SpecialOrders.SpecialOrderStatus	InProgress	Public, Static, Literal, HasDefault
0x04002301	StardewValley.SpecialOrders.SpecialOrderStatus	Complete	Public, Static, Literal, HasDefault
0x04002302	StardewValley.SpecialOrders.SpecialOrderStatus	Failed	Public, Static, Literal, HasDefault
0x04002303	StardewValley.SpecialOrders.Rewards.FriendshipReward	targetName	Public
0x04002304	StardewValley.SpecialOrders.Rewards.FriendshipReward	amount	Public
0x04002305	StardewValley.SpecialOrders.Rewards.GemsReward	amount	Public
0x04002306	StardewValley.SpecialOrders.Rewards.MailReward	noLetter	Public
0x04002307	StardewValley.SpecialOrders.Rewards.MailReward	grantedMails	Public
0x04002308	StardewValley.SpecialOrders.Rewards.MailReward	host	Public
0x04002309	StardewValley.SpecialOrders.Rewards.MoneyReward	amount	Public
0x0400230A	StardewValley.SpecialOrders.Rewards.MoneyReward	multiplier	Public
0x0400230B	StardewValley.SpecialOrders.Rewards.ObjectReward	itemKey	Public, InitOnly
0x0400230C	StardewValley.SpecialOrders.Rewards.ObjectReward	amount	Public, InitOnly
0x0400230D	StardewValley.SpecialOrders.Rewards.ObjectReward	_objectInstance	Private
0x0400230E	StardewValley.SpecialOrders.Rewards.OrderReward	<NetFields>k__BackingField	Private, InitOnly
0x0400230F	StardewValley.SpecialOrders.Rewards.ResetEventReward	resetEvents	Public
0x04002310	StardewValley.SpecialOrders.Objectives.CollectObjective	acceptableContextTagSets	Public
0x04002311	StardewValley.SpecialOrders.Objectives.DeliverObjective	acceptableContextTagSets	Public
0x04002312	StardewValley.SpecialOrders.Objectives.DeliverObjective	targetName	Public
0x04002313	StardewValley.SpecialOrders.Objectives.DeliverObjective	message	Public
0x04002314	StardewValley.SpecialOrders.Objectives.DonateObjective	dropBox	Public
0x04002315	StardewValley.SpecialOrders.Objectives.DonateObjective	dropBoxGameLocation	Public
0x04002316	StardewValley.SpecialOrders.Objectives.DonateObjective	dropBoxTileLocation	Public
0x04002317	StardewValley.SpecialOrders.Objectives.DonateObjective	acceptableContextTagSets	Public
0x04002318	StardewValley.SpecialOrders.Objectives.DonateObjective	minimumCapacity	Public
0x04002319	StardewValley.SpecialOrders.Objectives.DonateObjective	confirmed	Public
0x0400231A	StardewValley.SpecialOrders.Objectives.FishObjective	acceptableContextTagSets	Public
0x0400231B	StardewValley.SpecialOrders.Objectives.GiftObjective	acceptableContextTagSets	Public
0x0400231C	StardewValley.SpecialOrders.Objectives.GiftObjective	minimumLikeLevel	Public
0x0400231D	StardewValley.SpecialOrders.Objectives.OrderObjective	_order	Family
0x0400231E	StardewValley.SpecialOrders.Objectives.OrderObjective	currentCount	Public
0x0400231F	StardewValley.SpecialOrders.Objectives.OrderObjective	maxCount	Public
0x04002320	StardewValley.SpecialOrders.Objectives.OrderObjective	description	Public
0x04002321	StardewValley.SpecialOrders.Objectives.OrderObjective	_complete	Family
0x04002322	StardewValley.SpecialOrders.Objectives.OrderObjective	_registered	Family
0x04002323	StardewValley.SpecialOrders.Objectives.OrderObjective	failOnCompletion	Public
0x04002324	StardewValley.SpecialOrders.Objectives.OrderObjective	<NetFields>k__BackingField	Private, InitOnly
0x04002325	StardewValley.SpecialOrders.Objectives.ReachMineFloorObjective	skullCave	Public
0x04002326	StardewValley.SpecialOrders.Objectives.ShipObjective	acceptableContextTagSets	Public
0x04002327	StardewValley.SpecialOrders.Objectives.ShipObjective	useShipmentValue	Public
0x04002328	StardewValley.SpecialOrders.Objectives.SlayObjective	targetNames	Public
0x04002329	StardewValley.SpecialOrders.Objectives.SlayObjective	ignoreFarmMonsters	Public
0x0400232A	StardewValley.SDKs.NullSDKHelper	<Name>k__BackingField	Private, InitOnly
0x0400232B	StardewValley.SDKs.NullSDKHelper	<Networking>k__BackingField	Private, InitOnly
0x0400232C	StardewValley.SDKs.NullSDKHelper	<ConnectionFinished>k__BackingField	Private, InitOnly
0x0400232D	StardewValley.SDKs.NullSDKHelper	<ConnectionProgress>k__BackingField	Private, InitOnly
0x0400232E	StardewValley.SDKs.WeGameRail.RailHelper	<Name>k__BackingField	Private, InitOnly
0x0400232F	StardewValley.SDKs.Steam.SteamHelper	<Name>k__BackingField	Private, InitOnly
0x04002330	StardewValley.SDKs.GogGalaxy.GalaxyHelper	<Name>k__BackingField	Private, InitOnly
0x04002331	StardewValley.SDKs.GogGalaxy.Internal.Base36	Chars	Private, Static, Literal, HasDefault
0x04002332	StardewValley.SDKs.GogGalaxy.Internal.Base36	Base	Private, Static, Literal, HasDefault
0x04002333	StardewValley.SDKs.GameCenter.GameCenterHelper	<Name>k__BackingField	Private, InitOnly
0x04002334	StardewValley.SDKs.GameCenter.GameCenterHelper	<Networking>k__BackingField	Private, InitOnly
0x04002335	StardewValley.SDKs.GameCenter.GameCenterHelper	<ConnectionFinished>k__BackingField	Private, InitOnly
0x04002336	StardewValley.SDKs.GameCenter.GameCenterHelper	<ConnectionProgress>k__BackingField	Private, InitOnly
0x04002337	StardewValley.SaveSerialization.SaveSerializer	_contract	Private, Static
0x04002338	StardewValley.SaveSerialization.SaveSerializer	_serializerLookup	Private, Static, InitOnly
0x04002339	StardewValley.SaveSerialization.Vector2Serializer	_reader	Private
0x0400233A	StardewValley.SaveSerialization.Vector2Serializer	_writer	Private
0x0400233B	StardewValley.SaveMigrations.SaveFixes	value__	Public, SpecialName, RTSpecialName
0x0400233C	StardewValley.SaveMigrations.SaveFixes	NONE	Public, Static, Literal, HasDefault
0x0400233D	StardewValley.SaveMigrations.SaveFixes	StoredBigCraftablesStackFix	Public, Static, Literal, HasDefault
0x0400233E	StardewValley.SaveMigrations.SaveFixes	PorchedCabinBushesFix	Public, Static, Literal, HasDefault
0x0400233F	StardewValley.SaveMigrations.SaveFixes	ChangeObeliskFootprintHeight	Public, Static, Literal, HasDefault
0x04002340	StardewValley.SaveMigrations.SaveFixes	CreateStorageDressers	Public, Static, Literal, HasDefault
0x04002341	StardewValley.SaveMigrations.SaveFixes	InferPreserves	Public, Static, Literal, HasDefault
0x04002342	StardewValley.SaveMigrations.SaveFixes	TransferHatSkipHairFlag	Public, Static, Literal, HasDefault
0x04002343	StardewValley.SaveMigrations.SaveFixes	RevealSecretNoteItemTastes	Public, Static, Literal, HasDefault
0x04002344	StardewValley.SaveMigrations.SaveFixes	TransferHoneyTypeToPreserves	Public, Static, Literal, HasDefault
0x04002345	StardewValley.SaveMigrations.SaveFixes	TransferNoteBlockScale	Public, Static, Literal, HasDefault
0x04002346	StardewValley.SaveMigrations.SaveFixes	FixCropHarvestAmountsAndInferSeedIndex	Public, Static, Literal, HasDefault
0x04002347	StardewValley.SaveMigrations.SaveFixes	quarryMineBushes	Public, Static, Literal, HasDefault
0x04002348	StardewValley.SaveMigrations.SaveFixes	MissingQisChallenge	Public, Static, Literal, HasDefault
0x04002349	StardewValley.SaveMigrations.SaveFixes	BedsToFurniture	Public, Static, Literal, HasDefault
0x0400234A	StardewValley.SaveMigrations.SaveFixes	ChildBedsToFurniture	Public, Static, Literal, HasDefault
0x0400234B	StardewValley.SaveMigrations.SaveFixes	ModularizeFarmStructures	Public, Static, Literal, HasDefault
0x0400234C	StardewValley.SaveMigrations.SaveFixes	FixFlooringFlags	Public, Static, Literal, HasDefault
0x0400234D	StardewValley.SaveMigrations.SaveFixes	FixStableOwnership	Public, Static, Literal, HasDefault
0x0400234E	StardewValley.SaveMigrations.SaveFixes	AddTownBush	Public, Static, Literal, HasDefault
0x0400234F	StardewValley.SaveMigrations.SaveFixes	ResetForges	Public, Static, Literal, HasDefault
0x04002350	StardewValley.SaveMigrations.SaveFixes	MakeDarkSwordVampiric	Public, Static, Literal, HasDefault
0x04002351	StardewValley.SaveMigrations.SaveFixes	FixBeachFarmBushes	Public, Static, Literal, HasDefault
0x04002352	StardewValley.SaveMigrations.SaveFixes	OstrichIncubatorFragility	Public, Static, Literal, HasDefault
0x04002353	StardewValley.SaveMigrations.SaveFixes	LeoChildrenFix	Public, Static, Literal, HasDefault
0x04002354	StardewValley.SaveMigrations.SaveFixes	Leo6HeartGermanFix	Public, Static, Literal, HasDefault
0x04002355	StardewValley.SaveMigrations.SaveFixes	BirdieQuestRemovedFix	Public, Static, Literal, HasDefault
0x04002356	StardewValley.SaveMigrations.SaveFixes	SkippedSummit	Public, Static, Literal, HasDefault
0x04002357	StardewValley.SaveMigrations.SaveFixes	MigrateBuildingsToData	Public, Static, Literal, HasDefault
0x04002358	StardewValley.SaveMigrations.SaveFixes	ModularizeFarmhouse	Public, Static, Literal, HasDefault
0x04002359	StardewValley.SaveMigrations.SaveFixes	ModularizePets	Public, Static, Literal, HasDefault
0x0400235A	StardewValley.SaveMigrations.SaveFixes	AddNpcRemovalFlags	Public, Static, Literal, HasDefault
0x0400235B	StardewValley.SaveMigrations.SaveFixes	MigrateFarmhands	Public, Static, Literal, HasDefault
0x0400235C	StardewValley.SaveMigrations.SaveFixes	MigrateLitterItemData	Public, Static, Literal, HasDefault
0x0400235D	StardewValley.SaveMigrations.SaveFixes	MigrateHoneyItems	Public, Static, Literal, HasDefault
0x0400235E	StardewValley.SaveMigrations.SaveFixes	MigrateMachineLastOutputRule	Public, Static, Literal, HasDefault
0x0400235F	StardewValley.SaveMigrations.SaveFixes	StandardizeBundleFields	Public, Static, Literal, HasDefault
0x04002360	StardewValley.SaveMigrations.SaveFixes	MigrateAdventurerGoalFlags	Public, Static, Literal, HasDefault
0x04002361	StardewValley.SaveMigrations.SaveFixes	SetCropSeedId	Public, Static, Literal, HasDefault
0x04002362	StardewValley.SaveMigrations.SaveFixes	FixMineBoulderCollisions	Public, Static, Literal, HasDefault
0x04002363	StardewValley.SaveMigrations.SaveFixes	MigratePetAndPetBowlIds	Public, Static, Literal, HasDefault
0x04002364	StardewValley.SaveMigrations.SaveFixes	MigrateHousePaint	Public, Static, Literal, HasDefault
0x04002365	StardewValley.SaveMigrations.SaveFixes	MigrateShedFloorWallIds	Public, Static, Literal, HasDefault
0x04002366	StardewValley.SaveMigrations.SaveFixes	MigrateItemIds	Public, Static, Literal, HasDefault
0x04002367	StardewValley.SaveMigrations.SaveFixes	RemoveMeatFromAnimalBundle	Public, Static, Literal, HasDefault
0x04002368	StardewValley.SaveMigrations.SaveFixes	RemoveMasteryRoomFoliage	Public, Static, Literal, HasDefault
0x04002369	StardewValley.SaveMigrations.SaveFixes	AddTownTrees	Public, Static, Literal, HasDefault
0x0400236A	StardewValley.SaveMigrations.SaveFixes	MapAdjustments_1_6	Public, Static, Literal, HasDefault
0x0400236B	StardewValley.SaveMigrations.SaveFixes	MigrateWalletItems	Public, Static, Literal, HasDefault
0x0400236C	StardewValley.SaveMigrations.SaveFixes	MigrateResourceClumps	Public, Static, Literal, HasDefault
0x0400236D	StardewValley.SaveMigrations.SaveFixes	MigrateFishingRodAttachmentSlots	Public, Static, Literal, HasDefault
0x0400236E	StardewValley.SaveMigrations.SaveFixes	MoveSlimeHutches	Public, Static, Literal, HasDefault
0x0400236F	StardewValley.SaveMigrations.SaveFixes	AddLocationsVisited	Public, Static, Literal, HasDefault
0x04002370	StardewValley.SaveMigrations.SaveFixes	MarkStarterGiftBoxes	Public, Static, Literal, HasDefault
0x04002371	StardewValley.SaveMigrations.SaveFixes	MigrateMailEventsToTriggerActions	Public, Static, Literal, HasDefault
0x04002372	StardewValley.SaveMigrations.SaveFixes	ShiftFarmHouseFurnitureForExpansion	Public, Static, Literal, HasDefault
0x04002373	StardewValley.SaveMigrations.SaveFixes	MigratePreservesTo16	Public, Static, Literal, HasDefault
0x04002374	StardewValley.SaveMigrations.SaveFixes	MigrateQuestDataTo16	Public, Static, Literal, HasDefault
0x04002375	StardewValley.SaveMigrations.SaveFixes	SetBushesInPots	Public, Static, Literal, HasDefault
0x04002376	StardewValley.SaveMigrations.SaveFixes	FixItemsNotMarkedAsInInventory	Public, Static, Literal, HasDefault
0x04002377	StardewValley.SaveMigrations.SaveFixes	BetaFixesFor16	Public, Static, Literal, HasDefault
0x04002378	StardewValley.SaveMigrations.SaveFixes	FixBasicWines	Public, Static, Literal, HasDefault
0x04002379	StardewValley.SaveMigrations.SaveFixes	ResetForges_1_6	Public, Static, Literal, HasDefault
0x0400237A	StardewValley.SaveMigrations.SaveFixes	RestoreAncientSeedRecipe_1_6	Public, Static, Literal, HasDefault
0x0400237B	StardewValley.SaveMigrations.SaveFixes	FixInstancedInterior	Public, Static, Literal, HasDefault
0x0400237C	StardewValley.SaveMigrations.SaveFixes	FixNonInstancedInterior	Public, Static, Literal, HasDefault
0x0400237D	StardewValley.SaveMigrations.SaveFixes	PopulateConstructedBuildings	Public, Static, Literal, HasDefault
0x0400237E	StardewValley.SaveMigrations.SaveFixes	FixRacoonQuestCompletion	Public, Static, Literal, HasDefault
0x0400237F	StardewValley.SaveMigrations.SaveFixes	RestoreDwarvish	Public, Static, Literal, HasDefault
0x04002380	StardewValley.SaveMigrations.SaveFixes	FixTubOFlowers	Public, Static, Literal, HasDefault
0x04002381	StardewValley.SaveMigrations.SaveFixes	MigrateStatFields	Public, Static, Literal, HasDefault
0x04002382	StardewValley.SaveMigrations.SaveFixes	MakeWildSeedsDeterministic	Public, Static, Literal, HasDefault
