token	type	attributes	methods	fields	properties	nested
0x020006B8	StardewValley.BellsAndWhistles.Owl	Public, BeforeFieldInit	5	0	0	0
0x020006B9	StardewValley.BellsAndWhistles.ParrotPlatform	Public, BeforeFieldInit	14	13	0	2
0x020006BA	StardewValley.BellsAndWhistles.ParrotUpgradePerch	Public, BeforeFieldInit	24	27	1	4
0x020006BB	StardewValley.BellsAndWhistles.PerchingBirds	Public, BeforeFieldInit	13	13	0	0
0x020006BC	StardewValley.BellsAndWhistles.Bird	Public, BeforeFieldInit	5	14	0	1
0x020006BD	StardewValley.BellsAndWhistles.PlayerStatusList	Public, BeforeFieldInit	18	11	1	4
0x020006BE	StardewValley.BellsAndWhistles.Rabbit	Public, BeforeFieldInit	2	2	0	0
0x020006BF	StardewValley.BellsAndWhistles.SandDuggy	Public, BeforeFieldInit	13	10	1	2
0x020006C0	StardewValley.BellsAndWhistles.ScreenFade	Public, BeforeFieldInit	8	10	0	0
0x020006C1	StardewValley.BellsAndWhistles.ScreenSwipe	Public, BeforeFieldInit	6	19	2	0
0x020006C2	StardewValley.BellsAndWhistles.Seagull	Public, BeforeFieldInit	3	10	0	0
0x020006C3	StardewValley.BellsAndWhistles.SebsFrogs	Public, BeforeFieldInit	2	2	0	0
0x020006C4	StardewValley.BellsAndWhistles.SparklingText	Public, BeforeFieldInit	6	19	0	1
0x020006C5	StardewValley.BellsAndWhistles.SpriteText	Public, BeforeFieldInit	42	42	12	2
0x020006C6	StardewValley.BellsAndWhistles.Squirrel	Public, BeforeFieldInit	4	6	0	0
0x020006C7	StardewValley.BellsAndWhistles.SuspensionBridge	Public, BeforeFieldInit	8	6	0	0
0x020006C8	StardewValley.BellsAndWhistles.Train	Public, BeforeFieldInit	6	18	1	0
0x020006C9	StardewValley.BellsAndWhistles.TrainCar	Public, BeforeFieldInit	6	24	1	0
0x020006CA	StardewValley.BellsAndWhistles.Woodpecker	Public, BeforeFieldInit	7	5	0	0
0x020006CB	StardewValley.Audio.AudioCategoryWrapper	Public, BeforeFieldInit	2	1	0	0
0x020006CC	StardewValley.Audio.AudioCueModificationManager	Public, BeforeFieldInit	5	1	0	0
0x020006CD	StardewValley.Audio.AudioEngineWrapper	BeforeFieldInit	6	1	2	0
0x020006CE	StardewValley.Audio.DummyAudioCategory	Public, BeforeFieldInit	2	0	0	0
0x020006CF	StardewValley.Audio.DummyAudioEngine	BeforeFieldInit	6	3	2	0
0x020006D0	StardewValley.Audio.IAudioCategory	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	1	0	0	0
0x020006D1	StardewValley.Audio.IAudioEngine	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	4	0	2	0
0x020006D2	StardewValley.Audio.ISoundsHelper	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	7	0	1	0
0x020006D3	StardewValley.Audio.LoopingCueManager	Public, BeforeFieldInit	3	2	0	0
0x020006D4	StardewValley.Audio.SoundContext	Public, Sealed	0	3	0	0
0x020006D5	StardewValley.Audio.SoundsHelper	Public, BeforeFieldInit	11	4	1	1
0x020006D6	StardewValley.Menus.CoopGameMenu	Public, BeforeFieldInit	27	14	1	10
0x020006D7	StardewValley.Menus.CoopMenu	Public, BeforeFieldInit	11	7	0	1
0x020006D8	StardewValley.Menus.CraftingPage	Public, BeforeFieldInit	21	62	1	2
0x020006D9	StardewValley.Menus.HandPointer	Public, BeforeFieldInit	5	22	0	0
0x020006DA	StardewValley.Menus.LanguageSelectionMenu	Public, BeforeFieldInit	17	13	0	0
0x020006DB	StardewValley.Menus.MobileColorPicker	Public, BeforeFieldInit	16	14	0	0
0x020006DC	StardewValley.Menus.MobileCustomizer	Public, BeforeFieldInit	35	101	1	2
0x020006DD	StardewValley.Menus.MobileFarmChooser	Public, BeforeFieldInit	12	52	0	1
0x020006DE	StardewValley.Menus.MobileScrollbar	Public, BeforeFieldInit	8	14	0	0
0x020006DF	StardewValley.Menus.MobileScrollbox	Public, BeforeFieldInit	12	20	0	0
0x020006E0	StardewValley.Menus.TutorialItem	Public, BeforeFieldInit	35	23	6	0
0x020006E1	StardewValley.Menus.TutorialManager	NotPublic	54	35	4	1
0x020006E2	StardewValley.Menus.TutorialShopLocation	Public, Sealed	0	15	0	0
0x020006E3	StardewValley.Menus.TutorialType	Public, Sealed	0	53	0	0
0x020006E4	StardewValley.Menus.tweeningSprite	Public, BeforeFieldInit	8	13	0	1
0x020006E5	StardewValley.Menus.AboutMenu	Public, BeforeFieldInit	11	12	0	0
0x020006E6	StardewValley.Menus.ICreditsBlock	Public, Abstract, BeforeFieldInit	5	0	0	0
0x020006E7	StardewValley.Menus.ImageCreditsBlock	BeforeFieldInit	3	2	0	0
0x020006E8	StardewValley.Menus.TextCreditsBlock	BeforeFieldInit	3	3	0	0
0x020006E9	StardewValley.Menus.LinkCreditsBlock	BeforeFieldInit	6	3	0	0
0x020006EA	StardewValley.Menus.AdvancedGameOptions	Public, BeforeFieldInit	35	26	0	4
0x020006EB	StardewValley.Menus.AnimalPage	Public, BeforeFieldInit	30	34	0	3
0x020006EC	StardewValley.Menus.AnimalQueryMenu	Public, BeforeFieldInit	32	61	1	1
0x020006ED	StardewValley.Menus.AnimationPreviewTool	Public, BeforeFieldInit	15	8	0	1
0x020006EE	StardewValley.Menus.Billboard	Public, BeforeFieldInit	11	23	0	4
0x020006EF	StardewValley.Menus.BobberBar	Public, BeforeFieldInit	13	64	1	0
0x020006F0	StardewValley.Menus.BuffsDisplay	Public, BeforeFieldInit	19	14	0	2
0x020006F1	StardewValley.Menus.BuildingPaintMenu	Public, BeforeFieldInit	18	33	0	3
0x020006F2	StardewValley.Menus.BuildingSkinMenu	Public, BeforeFieldInit	13	14	0	1
0x020006F3	StardewValley.Menus.ButtonTutorialMenu	Public, BeforeFieldInit	3	9	0	0
0x020006F4	StardewValley.Menus.CarpenterMenu	Public, BeforeFieldInit	53	87	2	4
0x020006F5	StardewValley.Menus.CharacterCustomization	Public, BeforeFieldInit	10	3	0	1
0x020006F6	StardewValley.Menus.ChatSnippet	Public, BeforeFieldInit	2	3	0	0
0x020006F7	StardewValley.Menus.ChatMessage	Public, BeforeFieldInit	6	6	0	0
0x020006F8	StardewValley.Menus.ChatBox	Public, BeforeFieldInit	38	24	0	0
0x020006F9	StardewValley.Menus.ChatTextBox	Public, BeforeFieldInit	10	3	0	0
0x020006FA	StardewValley.Menus.ChooseFromIconsMenu	Public, BeforeFieldInit	9	18	0	1
0x020006FB	StardewValley.Menus.ChooseFromListMenu	Public, BeforeFieldInit	12	15	0	1
0x020006FC	StardewValley.Menus.ClickableAnimatedComponent	Public, BeforeFieldInit	5	5	0	0
0x020006FD	StardewValley.Menus.ClickableComponent	Public, BeforeFieldInit	16	27	3	0
0x020006FE	StardewValley.Menus.ClickableTextureComponent	Public, BeforeFieldInit	9	8	0	0
0x020006FF	StardewValley.Menus.CloudSyncMenu	Public, BeforeFieldInit	9	3	0	0
0x02000700	StardewValley.Menus.CollectionsPage	Public, BeforeFieldInit	19	62	1	0
0x02000701	StardewValley.Menus.ColorPicker	Public, BeforeFieldInit	15	9	0	0
0x02000702	StardewValley.Menus.ConfirmationDialog	Public, BeforeFieldInit	14	12	0	1
0x02000703	StardewValley.Menus.DayTimeMoneyBox	Public, BeforeFieldInit	25	37	4	0
0x02000704	StardewValley.Menus.DialogueBox	Public, BeforeFieldInit	39	46	0	0
0x02000705	StardewValley.Menus.DigitEntryMenu	BeforeFieldInit	8	6	1	0
0x02000706	StardewValley.Menus.DiscreteColorPicker	Public, BeforeFieldInit	10	10	0	0
0x02000707	StardewValley.Menus.DyeMenu	Public, BeforeFieldInit	26	37	0	0
0x02000708	StardewValley.Menus.EmojiMenu	Public, BeforeFieldInit	6	11	0	0
0x02000709	StardewValley.Menus.EmoteMenu	Public, BeforeFieldInit	14	16	0	0
0x0200070A	StardewValley.Menus.EmoteSelector	Public, BeforeFieldInit	10	8	0	0
0x0200070B	StardewValley.Menus.ExitPage	Public, BeforeFieldInit	5	2	0	0
0x0200070C	StardewValley.Menus.FarmerBoxButton	BeforeFieldInit	1	1	0	0
0x0200070D	StardewValley.Menus.FarmersBox	BeforeFieldInit	5	2	0	0
0x0200070E	StardewValley.Menus.FarmhandMenu	Public, BeforeFieldInit	17	3	0	2
0x0200070F	StardewValley.Menus.FieldOfficeMenu	Public, BeforeFieldInit	17	14	0	2
0x02000710	StardewValley.Menus.ForgeMenu	Public, BeforeFieldInit	32	30	0	2
0x02000711	StardewValley.Menus.GameMenu	Public, BeforeFieldInit	30	48	0	0
0x02000712	StardewValley.Menus.GeodeMenu	Public, BeforeFieldInit	15	31	0	2
0x02000713	StardewValley.Menus.IClickableMenu	Public, Abstract, BeforeFieldInit	85	29	2	1
0x02000714	StardewValley.Menus.SkipForClickableAggregation	Public, BeforeFieldInit	1	0	0	0
0x02000715	StardewValley.Menus.InventoryMenu	Public, BeforeFieldInit	53	120	2	3
0x02000716	StardewValley.Menus.InventoryPage	Public, BeforeFieldInit	13	39	0	0
0x02000717	StardewValley.Menus.InviteCodeDialog	Public, BeforeFieldInit	2	1	0	0
0x02000718	StardewValley.Menus.IScreenReadable	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	3	0	3	0
0x02000719	StardewValley.Menus.ItemExitBehavior	Public, Sealed	0	5	0	0
0x0200071A	StardewValley.Menus.ItemGrabMenu	Public, BeforeFieldInit	39	72	0	6
0x0200071B	StardewValley.Menus.TransferredItemSprite	Public, BeforeFieldInit	3	4	0	0
0x0200071C	StardewValley.Menus.ItemListMenu	Public, BeforeFieldInit	10	11	0	0
0x0200071D	StardewValley.Menus.JojaCDMenu	Public, BeforeFieldInit	17	21	0	0
0x0200071E	StardewValley.Menus.JunimoNoteMenu	Public, BeforeFieldInit	52	64	0	3
0x0200071F	StardewValley.Menus.Bundle	Public, BeforeFieldInit	20	31	0	0
0x02000720	StardewValley.Menus.BundleIngredientDescription	Public, SequentialLayout, Sealed, BeforeFieldInit	2	6	0	0
0x02000721	StardewValley.Menus.LetterViewerMenu	Public, BeforeFieldInit	25	31	1	0
0x02000722	StardewValley.Menus.LevelUpMenu	Public, BeforeFieldInit	28	30	0	1
0x02000723	StardewValley.Menus.LoadGameMenu	Public, BeforeFieldInit	49	53	1	6
0x02000724	StardewValley.Menus.LocalCoopJoinMenu	Public, BeforeFieldInit	5	0	0	0
0x02000725	StardewValley.Menus.MapPage	Public, BeforeFieldInit	17	18	0	1
0x02000726	StardewValley.Menus.MasteryTrackerMenu	Public, BeforeFieldInit	14	10	0	1
0x02000727	StardewValley.Menus.MenuWithInventory	Public, BeforeFieldInit	14	13	0	0
0x02000728	StardewValley.Menus.MineElevatorMenu	Public, BeforeFieldInit	5	1	0	0
0x02000729	StardewValley.Menus.MuseumMenu	Public, BeforeFieldInit	20	26	0	0
0x0200072A	StardewValley.Menus.NamingMenu	Public, BeforeFieldInit	8	12	0	1
0x0200072B	StardewValley.Menus.NumberSelectionMenu	Public, BeforeFieldInit	18	23	1	1
0x0200072C	StardewValley.Menus.OptionsElement	Public, BeforeFieldInit	10	9	1	1
0x0200072D	StardewValley.Menus.OptionsButton	Public, BeforeFieldInit	8	7	2	0
0x0200072E	StardewValley.Menus.OptionsPlusMinus	Public, BeforeFieldInit	5	11	0	0
0x0200072F	StardewValley.Menus.OptionsCheckbox	Public, BeforeFieldInit	5	5	1	0
0x02000730	StardewValley.Menus.OptionsSlider	Public, BeforeFieldInit	10	14	2	0
0x02000731	StardewValley.Menus.OptionsInputListener	Public, BeforeFieldInit	6	5	0	0
0x02000732	StardewValley.Menus.OptionsDropDown	Public, BeforeFieldInit	10	13	1	0
0x02000733	StardewValley.Menus.OptionsTextEntry	Public, BeforeFieldInit	3	2	0	0
0x02000734	StardewValley.Menus.OptionsPlusMinusButton	Public, BeforeFieldInit	3	4	0	0
0x02000735	StardewValley.Menus.OptionsPage	Public, BeforeFieldInit	34	25	1	5
0x02000736	StardewValley.Menus.PendingProposalDialog	Public, BeforeFieldInit	6	0	0	0
0x02000737	StardewValley.Menus.PondQueryMenu	Public, BeforeFieldInit	18	23	0	0
0x02000738	StardewValley.Menus.PowersTab	Public, BeforeFieldInit	7	13	0	0
0x02000739	StardewValley.Menus.PrizeTicketMenu	Public, BeforeFieldInit	7	11	0	0
0x0200073A	StardewValley.Menus.ProfileMenu	Public, BeforeFieldInit	25	45	0	1
0x0200073B	StardewValley.Menus.ProfileItem	Public, BeforeFieldInit	9	3	0	0
0x0200073C	StardewValley.Menus.PI_ItemList	Public, BeforeFieldInit	8	4	0	0
0x0200073D	StardewValley.Menus.PurchaseAnimalsMenu	Public, BeforeFieldInit	42	70	1	0
0x0200073E	StardewValley.Menus.QuestContainerMenu	Public, BeforeFieldInit	9	8	0	2
0x0200073F	StardewValley.Menus.QuestLog	Public, BeforeFieldInit	16	35	0	0
0x02000740	StardewValley.Menus.ReadyCheckDialog	Public, BeforeFieldInit	8	2	0	0
0x02000741	StardewValley.Menus.RenovateMenu	Public, BeforeFieldInit	20	16	0	0
0x02000742	StardewValley.Menus.SaveGameMenu	Public, BeforeFieldInit	7	10	0	0
0x02000743	StardewValley.Menus.ServerConnectionDialog	Public, BeforeFieldInit	2	0	0	0
0x02000744	StardewValley.Menus.ShippingMenu	Public, BeforeFieldInit	18	45	2	1
0x02000745	StardewValley.Menus.ShopMenu	Public, BeforeFieldInit	62	129	0	2
0x02000746	StardewValley.Menus.SkillsPage	Public, BeforeFieldInit	14	50	0	0
0x02000747	StardewValley.Menus.SliderBar	Public, BeforeFieldInit	7	8	0	0
0x02000748	StardewValley.Menus.SocialPage	Public, BeforeFieldInit	29	35	0	3
0x02000749	StardewValley.Menus.SpecialCurrencyDisplay	Public, BeforeFieldInit	14	5	0	4
0x0200074A	StardewValley.Menus.SpecialOrdersBoard	Public, BeforeFieldInit	11	9	0	0
0x0200074B	StardewValley.Menus.StorageContainer	Public, BeforeFieldInit	7	9	0	1
0x0200074C	StardewValley.Menus.StrengthGame	Public, BeforeFieldInit	7	8	0	0
0x0200074D	StardewValley.Menus.TailoringMenu	Public, BeforeFieldInit	35	57	0	3
0x0200074E	StardewValley.Menus.TailorRecipeListTool	Public, BeforeFieldInit	11	10	0	0
0x0200074F	StardewValley.Menus.TextBoxEvent	Public, Sealed	4	0	0	0
0x02000750	StardewValley.Menus.TextBox	Public, BeforeFieldInit	37	22	11	0
0x02000751	StardewValley.Menus.TextEntryMenu	Public, BeforeFieldInit	17	14	0	0
0x02000752	StardewValley.Menus.TitleMenu	Public, BeforeFieldInit	49	99	2	2
0x02000753	StardewValley.Menus.TitleTextInputMenu	Public, BeforeFieldInit	5	3	0	0
0x02000754	StardewValley.Menus.Toolbar	Public, BeforeFieldInit	34	29	10	0
0x02000755	StardewValley.Menus.TooManyFarmsMenu	Public, BeforeFieldInit	4	2	0	0
0x02000756	StardewValley.Menus.TutorialMenu	Public, BeforeFieldInit	4	9	0	0
0x02000757	StardewValley.Menus.WheelSpinGame	Public, BeforeFieldInit	6	9	0	0
0x02000758	StardewValley.Mobile.MobileDeviceType	Public, Sealed	0	3	0	0
0x02000759	StardewValley.Mobile.MobileDevice	Public, Sealed	0	78	0	0
0x0200075A	StardewValley.Mobile.MobileDisplay	NotPublic	23	15	6	1
0x0200075B	StardewValley.Mobile.AStarGraph	Public, BeforeFieldInit	35	4	3	1
0x0200075C	StardewValley.Mobile.AStarNode	Public, BeforeFieldInit	64	12	15	0
0x0200075D	StardewValley.Mobile.AStarPath	Public, BeforeFieldInit	9	2	2	0
0x0200075E	StardewValley.Mobile.MobileChallengeType	Public, Sealed	0	4	0	0
0x0200075F	StardewValley.Mobile.MobileDebug	BeforeFieldInit	3	0	0	0
0x02000760	StardewValley.Mobile.MobileKeyStates	Public, BeforeFieldInit	15	18	0	0
0x02000761	StardewValley.Mobile.PinchZoom	Public, Sealed, BeforeFieldInit	14	28	5	0
0x02000762	StardewValley.Mobile.TapQueueItem	Public, SequentialLayout, Sealed, BeforeFieldInit	1	6	0	0
0x02000763	StardewValley.Mobile.TapToMove	Public, BeforeFieldInit	67	76	11	1
0x02000764	StardewValley.Mobile.TapToMovePhase	Public, Sealed	0	15	0	0
0x02000765	StardewValley.Mobile.FaceDirection	Public, Sealed	0	5	0	0
0x02000766	StardewValley.Mobile.TapToMoveUtils	Public, BeforeFieldInit	84	0	5	0
0x02000767	StardewValley.Mobile.ControlType	Public, Sealed	0	5	0	0
0x02000768	StardewValley.Mobile.VirtualJoypad	Public, BeforeFieldInit	80	56	24	0
0x02000769	StardewValley.iOS.AppDelegate	Public, BeforeFieldInit	13	3	0	1
0x0200076A	StardewValley.iOS.Application	Public, BeforeFieldInit	2	0	0	0
0x0200076B	<PrivateImplementationDetails>	Sealed	1	91	0	27
0x0200076C	ObjToStr+ToStringDescription	NestedPrivate, SequentialLayout, Sealed, BeforeFieldInit	0	2	0	0
0x0200076D	ObjToStr+ToStringMember	NestedPrivate, SequentialLayout, Sealed, BeforeFieldInit	4	3	2	0
0x0200076E	ObjToStr+Style	NestedPublic, BeforeFieldInit	2	7	0	0
0x0200076F	ObjToStr+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000770	Ionic.Zlib.DeflateManager+CompressFunc	NestedAssembly, Sealed	4	0	0	0
0x02000771	Ionic.Zlib.DeflateManager+Config	NestedAssembly	3	6	0	0
0x02000772	Ionic.Zlib.InflateBlocks+InflateBlockMode	NestedPrivate, Sealed	0	11	0	0
0x02000773	Ionic.Zlib.InflateManager+InflateManagerMode	NestedPrivate, Sealed	0	15	0	0
0x02000774	Ionic.Zlib.ZlibBaseStream+StreamMode	NestedAssembly, Sealed	0	4	0	0
0x02000775	rail.RAIL_API_PINVOKE+SWIGExceptionHelper	NestedFamily	18	14	0	2
0x02000776	rail.RAIL_API_PINVOKE+SWIGPendingException	NestedPublic, BeforeFieldInit	4	2	1	0
0x02000777	rail.RAIL_API_PINVOKE+SWIGStringHelper	NestedFamily	4	1	0	1
0x02000778	Netcode.BinaryReaderWriterExtensions+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000779	Netcode.AbstractNetSerializable+<>c__DisplayClass11_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200077A	Netcode.NetArray`2+FieldCreateEvent	NestedPublic, Sealed	4	0	0	0
0x0200077B	Netcode.NetArray`2+<GetEnumerator>d__34	NestedPrivate, Sealed, BeforeFieldInit	7	4	2	0
0x0200077C	Netcode.NetCollection`1+ContentsChangeEvent	NestedPublic, Sealed	4	0	0	0
0x0200077D	Netcode.NetCollection`1+<>c__DisplayClass43_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200077E	Netcode.NetDictionary`5+IncomingChange	NestedPublic, BeforeFieldInit	1	5	0	0
0x0200077F	Netcode.NetDictionary`5+OutgoingChange	NestedPublic, BeforeFieldInit	1	4	0	0
0x02000780	Netcode.NetDictionary`5+ContentsChangeEvent	NestedPublic, Sealed	4	0	0	0
0x02000781	Netcode.NetDictionary`5+ConflictResolveEvent	NestedPublic, Sealed	4	0	0	0
0x02000782	Netcode.NetDictionary`5+ContentsUpdateEvent	NestedPublic, Sealed	4	0	0	0
0x02000783	Netcode.NetDictionary`5+ReadFunc	NestedPrivate, Sealed	4	0	0	0
0x02000784	Netcode.NetDictionary`5+WriteFunc`1	NestedPrivate, Sealed	4	0	0	0
0x02000785	Netcode.NetDictionary`5+PairsCollection	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	1	0	1
0x02000786	Netcode.NetDictionary`5+ValuesCollection	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	4	1	0	1
0x02000787	Netcode.NetDictionary`5+KeysCollection	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	7	1	0	1
0x02000788	Netcode.NetDictionary`5+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x02000789	Netcode.NetDictionary`5+<>c__DisplayClass50_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200078A	Netcode.NetDictionary`5+<>c__DisplayClass64_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200078B	Netcode.NetDictionary`5+<>c__DisplayClass85_0	NestedPrivate, Sealed, BeforeFieldInit	3	6	0	0
0x0200078C	Netcode.NetDictionary`5+<>c__DisplayClass91_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200078D	Netcode.NetDictionary`5+<updates>d__92	NestedPrivate, Sealed, BeforeFieldInit	10	6	2	0
0x0200078E	Netcode.NetEvent0+Event	NestedPublic, Sealed	4	0	0	0
0x0200078F	Netcode.AbstractNetEvent1`1+EventRecording	NestedPublic, BeforeFieldInit	1	2	0	0
0x02000790	Netcode.AbstractNetEvent1`1+Event	NestedPublic, Sealed	4	0	0	0
0x02000791	Netcode.AbstractNetEvent1`1+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000792	Netcode.NetEventBinary+ArgWriter	NestedPublic, Sealed	4	0	0	0
0x02000793	Netcode.NetEventBinary+<>c__DisplayClass2_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000794	Netcode.NetFieldBase`2+NetFieldBaseBool	NestedFamily, Sealed	0	6	0	0
0x02000795	Netcode.NetString+FilterString	NestedPublic, Sealed	4	0	0	0
0x02000796	Netcode.NetFields+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000797	Netcode.NetHashSet`1+IncomingChange	NestedPublic, BeforeFieldInit	1	3	0	0
0x02000798	Netcode.NetHashSet`1+OutgoingChange	NestedPublic, BeforeFieldInit	1	2	0	0
0x02000799	Netcode.NetHashSet`1+ContentsChangeEvent	NestedPublic, Sealed	4	0	0	0
0x0200079A	Netcode.NetHashSet`1+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x0200079B	Netcode.NetHashSet`1+<>c__DisplayClass33_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200079C	Netcode.NetList`2+ElementChangedEvent	NestedPublic, Sealed	4	0	0	0
0x0200079D	Netcode.NetList`2+ArrayReplacedEvent	NestedPublic, Sealed	4	0	0	0
0x0200079E	Netcode.NetList`2+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x0200079F	Netcode.NetList`2+<>c__DisplayClass24_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020007A0	Netcode.NetList`2+<>c__DisplayClass52_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020007A1	Netcode.NetObjectShrinkList`1+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x020007A2	Netcode.NetRefBase`2+RefDeltaType	NestedPrivate, Sealed	0	3	0	0
0x020007A3	Netcode.NetRefBase`2+ConflictResolveEvent	NestedPublic, Sealed	4	0	0	0
0x020007A4	Netcode.NetRefBase`2+<>c__DisplayClass25_0	NestedPrivate, Sealed, BeforeFieldInit	3	3	0	0
0x020007A5	Netcode.NetRefBase`2+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020007A6	Netcode.NetRootDictionary`2+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x020007A7	Netcode.NetRootDictionary`2+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020007A8	Netcode.NetVersion+LocalPeerData	NestedPrivate, ExplicitLayout, Sealed, BeforeFieldInit	0	2	0	0
0x020007A9	Netcode.NetVersion+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020007AA	StardewValley.iOSStuff+<>c__DisplayClass0_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020007AB	StardewValley.Game1+MusicWaveBankState	NestedPublic, Sealed	0	4	0	0
0x020007AC	StardewValley.Game1+MusicContextComparer	NestedPrivate, BeforeFieldInit	4	1	0	0
0x020007AD	StardewValley.Game1+afterFadeFunction	NestedPublic, Sealed	4	0	0	0
