token	declaring_type	field	attributes
0x0400202E	StardewValley.Locations.Forest	raccoontreeFlag	Public, Static, Literal, HasDefault
0x0400202F	StardewValley.Locations.Forest	MarnieLivestockArea	Public
0x04002030	StardewValley.Locations.Forest	marniesLivestock	Public, InitOnly
0x04002031	StardewValley.Locations.Forest	travelingMerchantBounds	Public, InitOnly
0x04002032	StardewValley.Locations.Forest	netTravelingMerchantDay	Public, InitOnly
0x04002033	StardewValley.Locations.Forest	obsolete_log	Public
0x04002034	StardewValley.Locations.Forest	stumpFixed	Public, InitOnly
0x04002035	StardewValley.Locations.Forest	derbyMutex	Public
0x04002036	StardewValley.Locations.Forest	numRaccoonBabies	Private
0x04002037	StardewValley.Locations.Forest	chimneyTimer	Private
0x04002038	StardewValley.Locations.Forest	hasShownCCUpgrade	Private
0x04002039	StardewValley.Locations.Forest	hatterSource	Private
0x0400203A	StardewValley.Locations.Forest	hatterPos	Private
0x0400203B	StardewValley.Locations.IslandEast	_parrots	Family
0x0400203C	StardewValley.Locations.IslandEast	_parrotTextures	Family
0x0400203D	StardewValley.Locations.IslandEast	bananaShrineEvent	Family
0x0400203E	StardewValley.Locations.IslandEast	bananaShrineComplete	Public
0x0400203F	StardewValley.Locations.IslandEast	bananaShrineNutAwarded	Public
0x04002040	StardewValley.Locations.IslandFarmCave	gourmand	Public
0x04002041	StardewValley.Locations.IslandFarmCave	gourmandRequestsFulfilled	Public
0x04002042	StardewValley.Locations.IslandFarmCave	requestGourmandCheckEvent	Public
0x04002043	StardewValley.Locations.IslandFarmCave	gourmandResponseEvent	Public
0x04002044	StardewValley.Locations.IslandFarmCave	triggeredGourmand	Public
0x04002045	StardewValley.Locations.IslandFarmCave	TOTAL_GOURMAND_REQUESTS	Public, Static
0x04002046	StardewValley.Locations.IslandFarmCave	gourmandMutex	Private
0x04002047	StardewValley.Locations.IslandFarmCave	smokeTexture	Private
0x04002048	StardewValley.Locations.IslandFarmCave	smokeTimer	Private
0x04002049	StardewValley.Locations.IslandFarmHouse	fridge	Public, InitOnly
0x0400204A	StardewValley.Locations.IslandFarmHouse	fridgePosition	Public
0x0400204B	StardewValley.Locations.IslandFarmHouse	visited	Public
0x0400204C	StardewValley.Locations.IslandFarmHouse	nightLightingColor	Private
0x0400204D	StardewValley.Locations.IslandFarmHouse	rainLightingColor	Private
0x0400204E	StardewValley.Locations.IslandFieldOffice	totalPieces	Public, Static, Literal, HasDefault
0x0400204F	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Back_Leg	Public, Static, Literal, HasDefault
0x04002050	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Ribs	Public, Static, Literal, HasDefault
0x04002051	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Front_Leg	Public, Static, Literal, HasDefault
0x04002052	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Tail	Public, Static, Literal, HasDefault
0x04002053	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Spine	Public, Static, Literal, HasDefault
0x04002054	StardewValley.Locations.IslandFieldOffice	piece_Skeleton_Skull	Public, Static, Literal, HasDefault
0x04002055	StardewValley.Locations.IslandFieldOffice	piece_Snake_Tail	Public, Static, Literal, HasDefault
0x04002056	StardewValley.Locations.IslandFieldOffice	piece_Snake_Spine	Public, Static, Literal, HasDefault
0x04002057	StardewValley.Locations.IslandFieldOffice	piece_Snake_Skull	Public, Static, Literal, HasDefault
0x04002058	StardewValley.Locations.IslandFieldOffice	piece_Bat	Public, Static, Literal, HasDefault
0x04002059	StardewValley.Locations.IslandFieldOffice	piece_Frog	Public, Static, Literal, HasDefault
0x0400205A	StardewValley.Locations.IslandFieldOffice	uncollectedRewards	Public
0x0400205B	StardewValley.Locations.IslandFieldOffice	safariGuyMutex	Public
0x0400205C	StardewValley.Locations.IslandFieldOffice	safariGuy	Private
0x0400205D	StardewValley.Locations.IslandFieldOffice	piecesDonated	Public
0x0400205E	StardewValley.Locations.IslandFieldOffice	centerSkeletonRestored	Public, InitOnly
0x0400205F	StardewValley.Locations.IslandFieldOffice	snakeRestored	Public, InitOnly
0x04002060	StardewValley.Locations.IslandFieldOffice	batRestored	Public, InitOnly
0x04002061	StardewValley.Locations.IslandFieldOffice	frogRestored	Public, InitOnly
0x04002062	StardewValley.Locations.IslandFieldOffice	plantsRestoredLeft	Public, InitOnly
0x04002063	StardewValley.Locations.IslandFieldOffice	plantsRestoredRight	Public, InitOnly
0x04002064	StardewValley.Locations.IslandFieldOffice	hasFailedSurveyToday	Public, InitOnly
0x04002065	StardewValley.Locations.IslandFieldOffice	_shouldTriggerFinalCutscene	Private
0x04002066	StardewValley.Locations.IslandFieldOffice	speakerTimer	Private
0x04002067	StardewValley.Locations.IslandForestLocation	_ambientLightColor	Family
0x04002068	StardewValley.Locations.IslandForestLocation	_wisps	Private
0x04002069	StardewValley.Locations.IslandForestLocation	weatherDebris	Private
0x0400206A	StardewValley.Locations.IslandForestLocation	_rayTexture	Family
0x0400206B	StardewValley.Locations.IslandForestLocation	_raySeed	Family
0x0400206C	StardewValley.Locations.Wisp	position	Public
0x0400206D	StardewValley.Locations.Wisp	drawPosition	Public
0x0400206E	StardewValley.Locations.Wisp	oldPositions	Public
0x0400206F	StardewValley.Locations.Wisp	oldPositionIndex	Public
0x04002070	StardewValley.Locations.Wisp	index	Public
0x04002071	StardewValley.Locations.Wisp	tailUpdateTimer	Public
0x04002072	StardewValley.Locations.Wisp	rotationSpeed	Public
0x04002073	StardewValley.Locations.Wisp	rotationOffset	Public
0x04002074	StardewValley.Locations.Wisp	rotationRadius	Public
0x04002075	StardewValley.Locations.Wisp	age	Public
0x04002076	StardewValley.Locations.Wisp	lifeTime	Public
0x04002077	StardewValley.Locations.Wisp	baseColor	Public
0x04002078	StardewValley.Locations.IslandHut	treeNutObtained	Public
0x04002079	StardewValley.Locations.IslandHut	hitTreeEvent	Public
0x0400207A	StardewValley.Locations.IslandHut	parrotBoyEvent	Public
0x0400207B	StardewValley.Locations.IslandHut	treeHitLocal	Public
0x0400207C	StardewValley.Locations.IslandHut	firstParrotDone	Public, InitOnly
0x0400207D	StardewValley.Locations.IslandHut	hintDialogues	Public
0x0400207E	StardewValley.Locations.IslandHut	hintForToday	Public
0x0400207F	StardewValley.Locations.IslandHut	hintShowTime	Public
0x04002080	StardewValley.Locations.IslandHut	hintShakeTime	Public
0x04002081	StardewValley.Locations.IslandLocation	TOTAL_WALNUTS	Public, Static, Literal, HasDefault
0x04002082	StardewValley.Locations.IslandLocation	parrotPlatforms	Public
0x04002083	StardewValley.Locations.IslandLocation	parrotUpgradePerches	Public
0x04002084	StardewValley.Locations.IslandLocation	buriedNutPoints	Public
0x04002085	StardewValley.Locations.IslandLocation	locationGemBird	Public
0x04002086	StardewValley.Locations.IslandLocation	_dayParallaxTexture	Family
0x04002087	StardewValley.Locations.IslandLocation	_nightParallaxTexture	Family
0x04002088	StardewValley.Locations.IslandLocation	underwaterSprites	Family
0x04002089	StardewValley.Locations.IslandNorth	bridgeFixed	Public, InitOnly
0x0400208A	StardewValley.Locations.IslandNorth	traderActivated	Public, InitOnly
0x0400208B	StardewValley.Locations.IslandNorth	caveOpened	Public, InitOnly
0x0400208C	StardewValley.Locations.IslandNorth	treeNutShot	Public, InitOnly
0x0400208D	StardewValley.Locations.IslandNorth	suspensionBridges	Public
0x0400208E	StardewValley.Locations.IslandNorth	_sawFlameSpriteSouth	Family
0x0400208F	StardewValley.Locations.IslandNorth	_sawFlameSpriteNorth	Family
0x04002090	StardewValley.Locations.IslandNorth	hasTriedFirstEntryDigSiteLoad	Family
0x04002091	StardewValley.Locations.IslandNorth	boulderKnockTimer	Private
0x04002092	StardewValley.Locations.IslandNorth	boulderTextTimer	Private
0x04002093	StardewValley.Locations.IslandNorth	boulderTextString	Private
0x04002094	StardewValley.Locations.IslandNorth	boulderKnocksLeft	Private
0x04002095	StardewValley.Locations.IslandNorth	boulderPosition	Private
0x04002096	StardewValley.Locations.IslandNorth	doneHittingBoulderWithToolTimer	Private
0x04002097	StardewValley.Locations.IslandSecret	suspensionBridges	Public
0x04002098	StardewValley.Locations.IslandSecret	addedSlimesToday	Private, InitOnly
0x04002099	StardewValley.Locations.IslandShrine	northPedestal	Public
0x0400209A	StardewValley.Locations.IslandShrine	southPedestal	Public
0x0400209B	StardewValley.Locations.IslandShrine	eastPedestal	Public
0x0400209C	StardewValley.Locations.IslandShrine	westPedestal	Public
0x0400209D	StardewValley.Locations.IslandShrine	puzzleFinishedEvent	Public
0x0400209E	StardewValley.Locations.IslandShrine	puzzleFinished	Public
0x0400209F	StardewValley.Locations.IslandSouth	_boatDirection	Family
0x040020A0	StardewValley.Locations.IslandSouth	boatTexture	Public
0x040020A1	StardewValley.Locations.IslandSouth	boatPosition	Public
0x040020A2	StardewValley.Locations.IslandSouth	_boatOffset	Family
0x040020A3	StardewValley.Locations.IslandSouth	_nextBubble	Family
0x040020A4	StardewValley.Locations.IslandSouth	_nextSlosh	Family
0x040020A5	StardewValley.Locations.IslandSouth	_nextSmoke	Family
0x040020A6	StardewValley.Locations.IslandSouth	boatLight	Public
0x040020A7	StardewValley.Locations.IslandSouth	boatStringLight	Public
0x040020A8	StardewValley.Locations.IslandSouth	shouldToggleResort	Public, InitOnly
0x040020A9	StardewValley.Locations.IslandSouth	resortOpenToday	Public, InitOnly
0x040020AA	StardewValley.Locations.IslandSouth	resortRestored	Public, InitOnly
0x040020AB	StardewValley.Locations.IslandSouth	westernTurtleMoved	Public, InitOnly
0x040020AC	StardewValley.Locations.IslandSouth	_parrotBoyHiding	Family
0x040020AD	StardewValley.Locations.IslandSouth	_isFirstVisit	Family
0x040020AE	StardewValley.Locations.IslandSouth	_exitsBlocked	Family
0x040020AF	StardewValley.Locations.IslandSouth	_sawFlameSprite	Family
0x040020B0	StardewValley.Locations.IslandSouth	moveTurtleEvent	Public
0x040020B1	StardewValley.Locations.IslandSouth	turtle1Spot	Private
0x040020B2	StardewValley.Locations.IslandSouth	turtle2Spot	Private
0x040020B3	StardewValley.Locations.IslandSouthEast	lightId	Private, Static, Literal, HasDefault
0x040020B4	StardewValley.Locations.IslandSouthEast	mermaidSprites	Public
0x040020B5	StardewValley.Locations.IslandSouthEast	lastPlayedNote	Public
0x040020B6	StardewValley.Locations.IslandSouthEast	songIndex	Public
0x040020B7	StardewValley.Locations.IslandSouthEast	mermaidIdle	Public
0x040020B8	StardewValley.Locations.IslandSouthEast	mermaidWave	Public
0x040020B9	StardewValley.Locations.IslandSouthEast	mermaidReward	Public
0x040020BA	StardewValley.Locations.IslandSouthEast	mermaidDance	Public
0x040020BB	StardewValley.Locations.IslandSouthEast	mermaidFrameIndex	Public
0x040020BC	StardewValley.Locations.IslandSouthEast	currentMermaidAnimation	Public
0x040020BD	StardewValley.Locations.IslandSouthEast	mermaidFrameTimer	Public
0x040020BE	StardewValley.Locations.IslandSouthEast	mermaidDanceTime	Public
0x040020BF	StardewValley.Locations.IslandSouthEast	mermaidPuzzleSuccess	Public
0x040020C0	StardewValley.Locations.IslandSouthEast	mermaidPuzzleFinished	Public
0x040020C1	StardewValley.Locations.IslandSouthEast	fishWalnutEvent	Public
0x040020C2	StardewValley.Locations.IslandSouthEast	fishedWalnut	Public
0x040020C3	StardewValley.Locations.IslandSouthEastCave	_parrots	Family
0x040020C4	StardewValley.Locations.IslandSouthEastCave	_parrotTextures	Family
0x040020C5	StardewValley.Locations.IslandSouthEastCave	drinksClaimed	Public
0x040020C6	StardewValley.Locations.IslandSouthEastCave	wasPirateCaveOnLoad	Public
0x040020C7	StardewValley.Locations.IslandSouthEastCave	smokeTimer	Private
0x040020C8	StardewValley.Locations.IslandWest	addedSlimesToday	Private, InitOnly
0x040020C9	StardewValley.Locations.IslandWest	sandDuggy	Public
0x040020CA	StardewValley.Locations.IslandWest	farmhouseRestored	Public, InitOnly
0x040020CB	StardewValley.Locations.IslandWest	farmhouseMailbox	Public, InitOnly
0x040020CC	StardewValley.Locations.IslandWest	farmObelisk	Public, InitOnly
0x040020CD	StardewValley.Locations.IslandWest	shippingBinPosition	Public
0x040020CE	StardewValley.Locations.IslandWest	shippingBinLid	Private
0x040020CF	StardewValley.Locations.IslandWest	shippingBinLidOpenArea	Private
0x040020D0	StardewValley.Locations.IslandWestCave1	lightSourceId	Public, Static, Literal, HasDefault
0x040020D1	StardewValley.Locations.IslandWestCave1	crystals	Family
0x040020D2	StardewValley.Locations.IslandWestCave1	PHASE_INTRO	Public, Static, Literal, HasDefault
0x040020D3	StardewValley.Locations.IslandWestCave1	PHASE_PLAY_SEQUENCE	Public, Static, Literal, HasDefault
0x040020D4	StardewValley.Locations.IslandWestCave1	PHASE_WAIT_FOR_PLAYER_INPUT	Public, Static, Literal, HasDefault
0x040020D5	StardewValley.Locations.IslandWestCave1	PHASE_NOTHING	Public, Static, Literal, HasDefault
0x040020D6	StardewValley.Locations.IslandWestCave1	PHASE_SUCCESSFUL_SEQUENCE	Public, Static, Literal, HasDefault
0x040020D7	StardewValley.Locations.IslandWestCave1	PHASE_OUTRO	Public, Static, Literal, HasDefault
0x040020D8	StardewValley.Locations.IslandWestCave1	completed	Public
0x040020D9	StardewValley.Locations.IslandWestCave1	isActivated	Public
0x040020DA	StardewValley.Locations.IslandWestCave1	netPhaseTimer	Public
0x040020DB	StardewValley.Locations.IslandWestCave1	localPhaseTimer	Public
0x040020DC	StardewValley.Locations.IslandWestCave1	betweenNotesTimer	Public
0x040020DD	StardewValley.Locations.IslandWestCave1	localPhase	Public
0x040020DE	StardewValley.Locations.IslandWestCave1	netPhase	Public
0x040020DF	StardewValley.Locations.IslandWestCave1	currentDifficulty	Public
0x040020E0	StardewValley.Locations.IslandWestCave1	currentCrystalSequenceIndex	Public
0x040020E1	StardewValley.Locations.IslandWestCave1	currentPlaybackCrystalSequenceIndex	Public
0x040020E2	StardewValley.Locations.IslandWestCave1	timesFailed	Public
0x040020E3	StardewValley.Locations.IslandWestCave1	currentCrystalSequence	Public
0x040020E4	StardewValley.Locations.IslandWestCave1	enterValueEvent	Public
0x040020E5	StardewValley.Locations.JojaMart	JojaMembershipPrice	Public, Static, Literal, HasDefault
0x040020E6	StardewValley.Locations.JojaMart	Morris	Public, Static
0x040020E7	StardewValley.Locations.JojaMart	communityDevelopmentTexture	Private
0x040020E8	StardewValley.Locations.LibraryMuseum	dwarvenGuide	Public, Static, Literal, HasDefault
0x040020E9	StardewValley.Locations.LibraryMuseum	_totalArtifacts	Family, Static
0x040020EA	StardewValley.Locations.LibraryMuseum	totalNotes	Public, Static, Literal, HasDefault
0x040020EB	StardewValley.Locations.LibraryMuseum	mutex	Private, InitOnly
0x040020EC	StardewValley.Locations.LibraryMuseum	_itemToRewardsLookup	Family
0x040020ED	StardewValley.Locations.ManorHouse	sendMoneyMapping	Private
0x040020EE	StardewValley.Locations.ManorHouse	changeWalletTypeImmediately	Private, Static, InitOnly
0x040020EF	StardewValley.Locations.MermaidHouse	mermaidSprites	Private
0x040020F0	StardewValley.Locations.MermaidHouse	showTimer	Private
0x040020F1	StardewValley.Locations.MermaidHouse	curtainMovement	Private
0x040020F2	StardewValley.Locations.MermaidHouse	curtainOpenPercent	Private
0x040020F3	StardewValley.Locations.MermaidHouse	blackBGAlpha	Private
0x040020F4	StardewValley.Locations.MermaidHouse	bigMermaidAlpha	Private
0x040020F5	StardewValley.Locations.MermaidHouse	oldStopWatchTime	Private
0x040020F6	StardewValley.Locations.MermaidHouse	finalLeftMermaidAlpha	Private
0x040020F7	StardewValley.Locations.MermaidHouse	finalRightMermaidAlpha	Private
0x040020F8	StardewValley.Locations.MermaidHouse	finalBigMermaidAlpha	Private
0x040020F9	StardewValley.Locations.MermaidHouse	fairyTimer	Private
0x040020FA	StardewValley.Locations.MermaidHouse	mermaidFrames	Private
0x040020FB	StardewValley.Locations.MermaidHouse	stopWatch	Private
0x040020FC	StardewValley.Locations.MermaidHouse	bubbles	Private
0x040020FD	StardewValley.Locations.MermaidHouse	sparkles	Private
0x040020FE	StardewValley.Locations.MermaidHouse	alwaysFrontTempSprites	Private
0x040020FF	StardewValley.Locations.MermaidHouse	lastFiveClamTones	Private
0x04002100	StardewValley.Locations.MermaidHouse	pearlRecipient	Private
0x04002101	StardewValley.Locations.MineShaft	mineFrostLevel	Public, Static, Literal, HasDefault
0x04002102	StardewValley.Locations.MineShaft	mineLavaLevel	Public, Static, Literal, HasDefault
0x04002103	StardewValley.Locations.MineShaft	upperArea	Public, Static, Literal, HasDefault
0x04002104	StardewValley.Locations.MineShaft	jungleArea	Public, Static, Literal, HasDefault
0x04002105	StardewValley.Locations.MineShaft	frostArea	Public, Static, Literal, HasDefault
0x04002106	StardewValley.Locations.MineShaft	lavaArea	Public, Static, Literal, HasDefault
0x04002107	StardewValley.Locations.MineShaft	desertArea	Public, Static, Literal, HasDefault
0x04002108	StardewValley.Locations.MineShaft	bottomOfMineLevel	Public, Static, Literal, HasDefault
0x04002109	StardewValley.Locations.MineShaft	quarryMineShaft	Public, Static, Literal, HasDefault
0x0400210A	StardewValley.Locations.MineShaft	numberOfLevelsPerArea	Public, Static, Literal, HasDefault
0x0400210B	StardewValley.Locations.MineShaft	mineFeature_barrels	Public, Static, Literal, HasDefault
0x0400210C	StardewValley.Locations.MineShaft	mineFeature_chests	Public, Static, Literal, HasDefault
0x0400210D	StardewValley.Locations.MineShaft	mineFeature_coalCart	Public, Static, Literal, HasDefault
0x0400210E	StardewValley.Locations.MineShaft	mineFeature_elevator	Public, Static, Literal, HasDefault
0x0400210F	StardewValley.Locations.MineShaft	chanceForColoredGemstone	Public, Static, Literal, HasDefault
0x04002110	StardewValley.Locations.MineShaft	chanceForDiamond	Public, Static, Literal, HasDefault
0x04002111	StardewValley.Locations.MineShaft	chanceForPrismaticShard	Public, Static, Literal, HasDefault
0x04002112	StardewValley.Locations.MineShaft	monsterLimit	Public, Static, Literal, HasDefault
0x04002113	StardewValley.Locations.MineShaft	MineTileSheetId	Public, Static, Literal, HasDefault
0x04002114	StardewValley.Locations.MineShaft	permanentMineChanges	Public, Static
0x04002115	StardewValley.Locations.MineShaft	numberOfCraftedStairsUsedThisRun	Public, Static
0x04002116	StardewValley.Locations.MineShaft	mineRandom	Public
0x04002117	StardewValley.Locations.MineShaft	mineLoader	Private
0x04002118	StardewValley.Locations.MineShaft	timeUntilElevatorLightUp	Private
