token	type	attributes	methods	fields	properties	nested
0x02000626	StardewValley.Menus.NumberSelectionMenu+behaviorOnNumberSelect	NestedPublic, Sealed	4	0	0	0
0x02000627	StardewValley.Menus.OptionsElement+Style	NestedPublic, Sealed	0	3	0	0
0x02000628	StardewValley.Menus.OptionsPage+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000629	StardewValley.Menus.OptionsPage+<>c__DisplayClass13_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200062A	StardewValley.Menus.OptionsPage+<>c__DisplayClass13_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200062B	StardewValley.Menus.OptionsPage+<>c__DisplayClass15_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x0200062C	StardewValley.Menus.OptionsPage+<>c__DisplayClass17_0	NestedPrivate, Sealed, BeforeFieldInit	3	1	0	0
0x0200062D	StardewValley.Menus.ProfileMenu+ProfileItemCategory	NestedPublic, BeforeFieldInit	1	2	0	0
0x0200062E	StardewValley.Menus.QuestContainerMenu+ChangeType	NestedPublic, Sealed	0	4	0	0
0x0200062F	StardewValley.Menus.ShippingMenu+<>c__DisplayClass56_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000630	StardewValley.Menus.ShopMenu+OnPurchaseDelegate	NestedPublic, Sealed	4	0	0	0
0x02000631	StardewValley.Menus.ShopMenu+ShopCachedTheme	NestedPublic, BeforeFieldInit	25	23	23	0
0x02000632	StardewValley.Menus.ShopMenu+ShopTabClickableTextureComponent	NestedPublic, BeforeFieldInit	2	1	0	0
0x02000633	StardewValley.Menus.ShopMenu+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	19	18	0	0
0x02000634	StardewValley.Menus.ShopMenu+<>c__DisplayClass56_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000635	StardewValley.Menus.SocialPage+SocialEntry	NestedPublic, BeforeFieldInit	7	14	0	0
0x02000636	StardewValley.Menus.SocialPage+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x02000637	StardewValley.Menus.SocialPage+<>c__DisplayClass15_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000638	StardewValley.Menus.SocialPage+<>c__DisplayClass33_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000639	StardewValley.Menus.SpecialCurrencyDisplay+CurrencyDisplayType	NestedPublic, BeforeFieldInit	1	4	0	0
0x0200063A	StardewValley.Menus.SpecialCurrencyDisplay+CurrencyRenderInfo	NestedPublic, BeforeFieldInit	2	5	0	0
0x0200063B	StardewValley.Menus.SpecialCurrencyDisplay+<>c__DisplayClass5_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x0200063C	StardewValley.Menus.SpecialCurrencyDisplay+<>c__DisplayClass7_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200063D	StardewValley.Menus.StorageContainer+behaviorOnItemChange	NestedPublic, Sealed	4	0	0	0
0x0200063E	StardewValley.Menus.TailoringMenu+CraftState	NestedFamily, Sealed	0	5	0	0
0x0200063F	StardewValley.Menus.TailoringMenu+TailorHighlight	NestedPublic, BeforeFieldInit	2	4	0	0
0x02000640	StardewValley.Menus.TitleMenu+<>c__DisplayClass123_0	NestedPrivate, Sealed, BeforeFieldInit	4	2	0	0
0x02000641	StardewValley.Locations.AbandonedJojaMart+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000642	StardewValley.Locations.AdventureGuild+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000643	StardewValley.Locations.AdventureGuild+<>c__DisplayClass15_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000644	StardewValley.Locations.Beach+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x02000645	StardewValley.Locations.BoatTunnel+TunnelAnimationState	NestedPublic, Sealed	0	9	0	0
0x02000646	StardewValley.Locations.BoatTunnel+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000647	StardewValley.Locations.BugLand+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000648	StardewValley.Locations.Cabin+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000649	StardewValley.Locations.Cellar+<>c__DisplayClass3_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200064A	StardewValley.Locations.CommunityCenter+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x0200064B	StardewValley.Locations.CommunityCenter+<>c__DisplayClass48_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200064C	StardewValley.Locations.DecorationFacade+ChangeEvent	NestedPublic, Sealed	4	0	0	0
0x0200064D	StardewValley.Locations.DecorationFacade+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200064E	StardewValley.Locations.DecorationFacade+<>c__DisplayClass13_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200064F	StardewValley.Locations.DesertFestival+RaceState	NestedPublic, Sealed	0	12	0	0
0x02000650	StardewValley.Locations.DesertFestival+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x02000651	StardewValley.Locations.DesertFestival+<>c__DisplayClass63_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000652	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_0	NestedPrivate, Sealed, BeforeFieldInit	3	3	0	0
0x02000653	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_1	NestedPrivate, Sealed, BeforeFieldInit	4	3	0	0
0x02000654	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000655	StardewValley.Locations.DesertFestival+<>c__DisplayClass96_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000656	StardewValley.Locations.Forest+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x02000657	StardewValley.Locations.IslandEast+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000658	StardewValley.Locations.IslandFarmCave+<>c__DisplayClass14_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000659	StardewValley.Locations.IslandFarmCave+<>c__DisplayClass24_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200065A	StardewValley.Locations.IslandLocation+<>c__DisplayClass21_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200065B	StardewValley.Locations.IslandNorth+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x0200065C	StardewValley.Locations.IslandNorth+<>c__DisplayClass18_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200065D	StardewValley.Locations.IslandSecret+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x0200065E	StardewValley.Locations.IslandSecret+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x0200065F	StardewValley.Locations.IslandSouth+IslandActivityAssigments	NestedPublic, BeforeFieldInit	5	12	0	0
0x02000660	StardewValley.Locations.IslandSouth+<>c__DisplayClass45_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000661	StardewValley.Locations.IslandSouthEastCave+<>c__DisplayClass11_0	NestedPrivate, Sealed, BeforeFieldInit	3	3	0	0
0x02000662	StardewValley.Locations.IslandWest+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x02000663	StardewValley.Locations.IslandWest+<>c__DisplayClass20_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000664	StardewValley.Locations.IslandWestCave1+CaveCrystal	NestedPublic, BeforeFieldInit	4	7	0	0
0x02000665	StardewValley.Locations.ManorHouse+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000666	StardewValley.Locations.ManorHouse+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000667	StardewValley.Locations.MermaidHouse+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	3	1	0	0
0x02000668	StardewValley.Locations.MineShaft+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x02000669	StardewValley.Locations.MineShaft+<>c__DisplayClass202_0	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x0200066A	StardewValley.Locations.MovieTheater+MovieStates	NestedPublic, Sealed	0	4	0	0
0x0200066B	StardewValley.Locations.MovieTheater+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x0200066C	StardewValley.Locations.MovieTheater+<>c__DisplayClass59_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200066D	StardewValley.Locations.ShopLocation+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x0200066E	StardewValley.Locations.Town+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x0200066F	StardewValley.Locations.VolcanoDungeon+TileNeighbors	NestedPublic, Sealed	0	7	0	0
0x02000670	StardewValley.Locations.VolcanoDungeon+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x02000671	StardewValley.Locations.VolcanoDungeon+<>c__DisplayClass62_0	NestedPrivate, Sealed, BeforeFieldInit	7	2	0	0
0x02000672	StardewValley.Locations.VolcanoDungeon+<>c__DisplayClass75_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000673	StardewValley.Locations.Woods+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x02000674	StardewValley.Locations.Woods+<>c__DisplayClass10_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000675	StardewValley.ItemTypeDefinitions.FlooringDataDefinition+<GetAllIds>d__3	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x02000676	StardewValley.ItemTypeDefinitions.WallpaperDataDefinition+<GetAllIds>d__3	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x02000677	StardewValley.Inventories.InventoryIndex+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x02000678	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000679	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_1	NestedPrivate, Sealed, BeforeFieldInit	5	1	0	0
0x0200067A	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200067B	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_3	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200067C	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	NestedPrivate, Sealed, BeforeFieldInit	6	4	0	0
0x0200067D	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200067E	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200067F	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_3	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000680	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_4	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x02000681	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_5	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000682	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	NestedPrivate, Sealed, BeforeFieldInit	4	4	0	0
0x02000683	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	NestedPrivate, Sealed, BeforeFieldInit	4	4	0	0
0x02000684	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x02000685	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_1`1	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x02000686	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_2`1	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000687	StardewValley.Internal.ItemQueryResolver+Helpers	NestedPublic, Abstract, Sealed, BeforeFieldInit	3	0	0	0
0x02000688	StardewValley.Internal.ItemQueryResolver+DefaultResolvers	NestedPublic, Abstract, Sealed, BeforeFieldInit	17	0	0	8
0x02000689	StardewValley.Internal.ItemQueryResolver+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x0200068A	StardewValley.Internal.ItemQueryResolver+<>c__DisplayClass5_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200068B	StardewValley.Internal.ShopBuilder+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x0200068C	StardewValley.Internal.ShopBuilder+<>c__DisplayClass1_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200068D	StardewValley.Internal.StaticDelegateBuilder+CachedDelegate	NestedPrivate, SequentialLayout, Sealed, BeforeFieldInit	1	2	0	0
0x0200068E	StardewValley.Internal.StaticDelegateBuilder+<>c__1`1	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x0200068F	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	NestedPrivate, Sealed, BeforeFieldInit	8	9	2	0
0x02000690	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	NestedPrivate, Sealed, BeforeFieldInit	8	9	2	0
0x02000691	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x02000692	StardewValley.Events.BirthingEvent+<>c__DisplayClass11_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000693	StardewValley.Events.FairyEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x02000694	StardewValley.Events.MovieTheaterScreeningEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x02000695	StardewValley.Events.MovieTheaterScreeningEvent+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000696	StardewValley.Events.PlayerCoupleBirthingEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000697	StardewValley.Events.QuestionEvent+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000698	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	NestedPrivate, Sealed, BeforeFieldInit	7	9	0	0
0x02000699	StardewValley.Enchantments.BaseEnchantment+<>c__DisplayClass14_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200069A	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200069B	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass9_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200069C	StardewValley.Characters.Child+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x0200069D	StardewValley.Characters.Child+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200069E	StardewValley.Characters.Horse+<>c__DisplayClass40_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200069F	StardewValley.Characters.Horse+<>c__DisplayClass41_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006A0	StardewValley.Characters.Horse+<>c__DisplayClass43_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020006A1	StardewValley.Characters.Horse+<>c__DisplayClass43_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006A2	StardewValley.Characters.Pet+<>c__DisplayClass59_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006A3	StardewValley.Characters.Pet+<>c__DisplayClass60_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006A4	StardewValley.Characters.Pet+<>c__DisplayClass66_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006A5	StardewValley.Characters.Raccoon+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020006A6	StardewValley.Characters.TrashBear+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020006A7	StardewValley.Buildings.Building+<>c__DisplayClass126_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006A8	StardewValley.Buildings.Building+<>c__DisplayClass69_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006A9	StardewValley.Buildings.Building+<>c__DisplayClass74_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006AA	StardewValley.Buildings.Building+<>c__DisplayClass89_0	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x020006AB	StardewValley.Buildings.Building+<>c__DisplayClass95_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020006AC	StardewValley.Buildings.Building+<>c__DisplayClass96_0	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x020006AD	StardewValley.Buildings.Building+<>c__DisplayClass96_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006AE	StardewValley.Buildings.Building+<>c__DisplayClass97_0	NestedPrivate, Sealed, BeforeFieldInit	5	1	0	0
0x020006AF	StardewValley.Buildings.FishPond+<>c__DisplayClass41_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006B0	StardewValley.Buildings.FishPond+<>c__DisplayClass45_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020006B1	StardewValley.Buildings.JunimoHut+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006B2	StardewValley.Buffs.BuffAttributeDisplay+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020006B3	StardewValley.Buffs.BuffAttributeDisplay+<>c__DisplayClass5_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020006B4	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	NestedPublic, Sealed	0	7	0	0
0x020006B5	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	NestedPublic, BeforeFieldInit	4	16	0	0
0x020006B6	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	NestedPublic, Sealed	0	5	0	0
0x020006B7	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	NestedPublic, BeforeFieldInit	6	19	0	0
0x020006B8	StardewValley.BellsAndWhistles.ParrotUpgradePerch+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020006B9	StardewValley.BellsAndWhistles.ParrotUpgradePerch+<>c__DisplayClass49_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020006BA	StardewValley.BellsAndWhistles.Bird+BirdState	NestedPublic, Sealed	0	3	0	0
0x020006BB	StardewValley.BellsAndWhistles.PlayerStatusList+SortMode	NestedPublic, Sealed	0	6	0	0
0x020006BC	StardewValley.BellsAndWhistles.PlayerStatusList+DisplayMode	NestedPublic, Sealed	0	4	0	0
0x020006BD	StardewValley.BellsAndWhistles.PlayerStatusList+VerticalAlignment	NestedPublic, Sealed	0	3	0	0
0x020006BE	StardewValley.BellsAndWhistles.PlayerStatusList+HorizontalAlignment	NestedPublic, Sealed	0	3	0	0
0x020006BF	StardewValley.BellsAndWhistles.SandDuggy+State	NestedPublic, Sealed	0	4	0	0
0x020006C0	StardewValley.BellsAndWhistles.SandDuggy+<>c__DisplayClass18_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006C1	StardewValley.BellsAndWhistles.SparklingText+<>c__DisplayClass20_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006C2	StardewValley.BellsAndWhistles.SpriteText+ScrollTextAlignment	NestedPublic, Sealed	0	4	0	0
0x020006C3	StardewValley.Audio.SoundsHelper+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	5	0	0
0x020006C4	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=12	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006C5	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=16	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006C6	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=19	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006C7	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=20	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006C8	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=24	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006C9	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=28	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CA	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=32	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CB	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=44	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CC	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=64	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CD	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=68	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CE	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=76	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006CF	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=80	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D0	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=116	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D1	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=120	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D2	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=124	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D3	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=256	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D4	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=272	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D5	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=288	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D6	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=372	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D7	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=384	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D8	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=504	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006D9	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=512	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006DA	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=1152	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006DB	<PrivateImplementationDetails>+__StaticArrayInitTypeSize=6144	NestedAssembly, ExplicitLayout, Sealed	0	0	0	0
0x020006DC	Netcode.NetDictionary`5+PairsCollection+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x020006DD	Netcode.NetDictionary`5+ValuesCollection+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x020006DE	Netcode.NetDictionary`5+KeysCollection+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x020006DF	Force.DeepCloner.Helpers.DeepCloneState+MiniDictionary+Entry	NestedPrivate, SequentialLayout, Sealed, BeforeFieldInit	0	4	0	0
0x020006E0	StardewValley.DebugCommands+DefaultHandlers+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	27	26	0	0
0x020006E1	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass100_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020006E2	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass115_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006E3	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass128_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006E4	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass129_0	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x020006E5	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass172_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006E6	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass174_0	NestedPrivate, Sealed, BeforeFieldInit	3	1	0	0
0x020006E7	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass176_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006E8	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass180_0	NestedPrivate, Sealed, BeforeFieldInit	0	2	0	0
0x020006E9	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass223_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006EA	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass22_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006EB	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass248_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020006EC	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass248_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006ED	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass250_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006EE	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass264_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006EF	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F0	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass284_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F1	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass299_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F2	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass300_0	NestedPrivate, Sealed, BeforeFieldInit	3	1	0	0
0x020006F3	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass308_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F4	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass47_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
