token	declaring_type	method	rva	il_bytes	attributes	impl_attributes
0x06002396	StardewValley.Monsters.GreenSlime	.ctor	0x1829E8	426	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002397	StardewValley.Monsters.GreenSlime	.ctor	0x182BA0	2179	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002398	StardewValley.Monsters.GreenSlime	.ctor	0x183430	226	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002399	StardewValley.Monsters.GreenSlime	makeTigerSlime	0x183520	93	Public, HideBySig	IL
0x0600239A	StardewValley.Monsters.GreenSlime	makePrismatic	0x18359C	60	Public, HideBySig	IL
0x0600239B	StardewValley.Monsters.GreenSlime	reloadSprite	0x1835DC	98	Public, Virtual, HideBySig	IL
0x0600239C	StardewValley.Monsters.GreenSlime	OnAttacked	0x18365C	265	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600239D	StardewValley.Monsters.GreenSlime	takeDamage	0x183774	1143	Public, Virtual, HideBySig	IL
0x0600239E	StardewValley.Monsters.GreenSlime	shedChunks	0x183BF8	93	Public, Virtual, HideBySig	IL
0x0600239F	StardewValley.Monsters.GreenSlime	collisionWithFarmerBehavior	0x183C61	23	Public, Virtual, HideBySig	IL
0x060023A0	StardewValley.Monsters.GreenSlime	onDealContactDamage	0x183C7C	186	Public, Virtual, HideBySig	IL
0x060023A1	StardewValley.Monsters.GreenSlime	draw	0x183D44	2215	Public, Virtual, HideBySig	IL
0x060023A2	StardewValley.Monsters.GreenSlime	moveTowardOtherSlime	0x1845F8	255	Public, HideBySig	IL
0x060023A3	StardewValley.Monsters.GreenSlime	doneMating	0x184703	54	Public, HideBySig	IL
0x060023A4	StardewValley.Monsters.GreenSlime	noMovementProgressNearPlayerBehavior	0x18473A	20	Public, Virtual, HideBySig	IL
0x060023A5	StardewValley.Monsters.GreenSlime	mateWith	0x184750	1487	Public, HideBySig	IL
0x060023A6	StardewValley.Monsters.GreenSlime	getExtraDropItems	0x184D2C	1619	Public, Virtual, HideBySig	IL
0x060023A7	StardewValley.Monsters.GreenSlime	dayUpdate	0x18538C	64	Public, Virtual, HideBySig	IL
0x060023A8	StardewValley.Monsters.GreenSlime	updateAnimation	0x1853D8	402	Family, Virtual, HideBySig	IL
0x060023A9	StardewValley.Monsters.GreenSlime	update	0x185576	31	Public, Virtual, HideBySig	IL
0x060023AA	StardewValley.Monsters.GreenSlime	behaviorAtGameTick	0x185598	2185	Public, Virtual, HideBySig	IL
0x060023AB	StardewValley.Monsters.GreenSlime	doJump	0x185E30	66	Private, HideBySig	IL
0x060023AC	StardewValley.Monsters.GreenSlime	.cctor	0x185E7E	11	Private, Static, HideBySig, SpecialName, RTSpecialName	IL
0x060023AD	StardewValley.Monsters.Grub	.ctor	0x185E8A	62	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023AE	StardewValley.Monsters.Grub	.ctor	0x185EC9	9	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023AF	StardewValley.Monsters.Grub	.ctor	0x185ED4	253	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023B0	StardewValley.Monsters.Grub	initNetFields	0x185FE0	95	Family, Virtual, HideBySig	IL
0x060023B1	StardewValley.Monsters.Grub	reloadSprite	0x18604B	32	Public, Virtual, HideBySig	IL
0x060023B2	StardewValley.Monsters.Grub	setHard	0x18606C	99	Public, HideBySig	IL
0x060023B3	StardewValley.Monsters.Grub	takeDamage	0x1860DC	340	Public, Virtual, HideBySig	IL
0x060023B4	StardewValley.Monsters.Grub	defaultMovementBehavior	0x18623C	68	Public, Virtual, HideBySig	IL
0x060023B5	StardewValley.Monsters.Grub	BuffForAdditionalDifficulty	0x18628C	35	Public, Virtual, HideBySig	IL
0x060023B6	StardewValley.Monsters.Grub	update	0x1862B0	131	Public, Virtual, HideBySig	IL
0x060023B7	StardewValley.Monsters.Grub	draw	0x186340	340	Public, Virtual, HideBySig	IL
0x060023B8	StardewValley.Monsters.Grub	updateMonsterSlaveAnimation	0x1864A0	385	Family, Virtual, HideBySig	IL
0x060023B9	StardewValley.Monsters.Grub	behaviorAtGameTick	0x186630	798	Public, Virtual, HideBySig	IL
0x060023BA	StardewValley.Monsters.HotHead	.ctor	0x18695A	45	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023BB	StardewValley.Monsters.HotHead	initNetFields	0x186988	67	Family, Virtual, HideBySig	IL
0x060023BC	StardewValley.Monsters.HotHead	.ctor	0x1869D8	65	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023BD	StardewValley.Monsters.HotHead	takeDamage	0x186A28	113	Public, Virtual, HideBySig	IL
0x060023BE	StardewValley.Monsters.HotHead	behaviorAtGameTick	0x186AA8	139	Public, Virtual, HideBySig	IL
0x060023BF	StardewValley.Monsters.HotHead	DropBomb	0x186B40	769	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023C0	StardewValley.Monsters.HotHead	sharedDeathAnimation	0x186E4D	13	Family, Virtual, HideBySig	IL
0x060023C1	StardewValley.Monsters.HotHead	draw	0x186E5C	425	Public, Virtual, HideBySig	IL
0x060023C2	StardewValley.Monsters.LavaLurk	.ctor	0x187014	112	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023C3	StardewValley.Monsters.LavaLurk	.ctor	0x187090	195	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023C4	StardewValley.Monsters.LavaLurk	reloadSprite	0x18715F	45	Public, Virtual, HideBySig	IL
0x060023C5	StardewValley.Monsters.LavaLurk	Initialize	0x187190	499	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023C6	StardewValley.Monsters.LavaLurk	OnEmergeAnimationEnd	0x18738F	15	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023C7	StardewValley.Monsters.LavaLurk	OnDiveAnimationEnd	0x18739F	15	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023C8	StardewValley.Monsters.LavaLurk	initNetFields	0x1873AF	30	Family, Virtual, HideBySig	IL
0x060023C9	StardewValley.Monsters.LavaLurk	sharedDeathAnimation	0x1873D0	216	Family, Virtual, HideBySig	IL
0x060023CA	StardewValley.Monsters.LavaLurk	updateAnimation	0x1874B4	414	Family, Virtual, HideBySig	IL
0x060023CB	StardewValley.Monsters.LavaLurk	PlayAnimation	0x187660	69	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023CC	StardewValley.Monsters.LavaLurk	TargetInRange	0x1876B4	94	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023CD	StardewValley.Monsters.LavaLurk	SetRandomMovement	0x18771E	50	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023CE	StardewValley.Monsters.LavaLurk	updateMonsterSlaveAnimation	0x187751	1	Family, Virtual, HideBySig	IL
0x060023CF	StardewValley.Monsters.LavaLurk	takeDamage	0x187753	31	Public, Virtual, HideBySig	IL
0x060023D0	StardewValley.Monsters.LavaLurk	behaviorAtGameTick	0x187774	1338	Public, Virtual, HideBySig	IL
0x060023D1	StardewValley.Monsters.LavaLurk	IsLavaTile	0x187CBA	9	Public, Static, HideBySig	IL
0x060023D2	StardewValley.Monsters.LavaLurk	CheckInWater	0x187CC4	79	Public, HideBySig	IL
0x060023D3	StardewValley.Monsters.LavaLurk	updateMovement	0x187D1F	1	Public, Virtual, HideBySig	IL
0x060023D4	StardewValley.Monsters.LavaLurk	ModifyMonsterLoot	0x187D21	12	Public, Virtual, HideBySig	IL
0x060023D5	StardewValley.Monsters.Leaper	.ctor	0x187D30	73	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023D6	StardewValley.Monsters.Leaper	.ctor	0x187D88	139	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023D7	StardewValley.Monsters.Leaper	GetBaseDifficultyLevel	0x187E1F	2	Public, Virtual, HideBySig	IL
0x060023D8	StardewValley.Monsters.Leaper	reloadSprite	0x187E22	45	Public, Virtual, HideBySig	IL
0x060023D9	StardewValley.Monsters.Leaper	initNetFields	0x187E50	146	Family, Virtual, HideBySig	IL
0x060023DA	StardewValley.Monsters.Leaper	OnLeapingChanged	0x187EEE	1	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023DB	StardewValley.Monsters.Leaper	isInvincible	0x187EF0	22	Public, Virtual, HideBySig	IL
0x060023DC	StardewValley.Monsters.Leaper	updateMovement	0x187F07	1	Public, Virtual, HideBySig	IL
0x060023DD	StardewValley.Monsters.Leaper	localDeathAnimation	0x187F0C	116	Family, Virtual, HideBySig	IL
0x060023DE	StardewValley.Monsters.Leaper	sharedDeathAnimation	0x187F8C	1	Family, Virtual, HideBySig	IL
0x060023DF	StardewValley.Monsters.Leaper	defaultMovementBehavior	0x187F8E	1	Public, Virtual, HideBySig	IL
0x060023E0	StardewValley.Monsters.Leaper	noMovementProgressNearPlayerBehavior	0x187F90	1	Public, Virtual, HideBySig	IL
0x060023E1	StardewValley.Monsters.Leaper	update	0x187F94	227	Public, Virtual, HideBySig	IL
0x060023E2	StardewValley.Monsters.Leaper	updateAnimation	0x188083	59	Family, Virtual, HideBySig	IL
0x060023E3	StardewValley.Monsters.Leaper	IsValidLandingTile	0x1880C0	202	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x060023E4	StardewValley.Monsters.Leaper	behaviorAtGameTick	0x1881A8	927	Public, Virtual, HideBySig	IL
0x060023E5	StardewValley.Monsters.Leaper	shedChunks	0x188554	82	Public, Virtual, HideBySig	IL
0x060023E6	StardewValley.Monsters.MetalHead	.ctor	0x1885B2	18	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023E7	StardewValley.Monsters.MetalHead	.ctor	0x1885C5	15	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023E8	StardewValley.Monsters.MetalHead	.ctor	0x1885D8	67	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023E9	StardewValley.Monsters.MetalHead	.ctor	0x188628	163	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023EA	StardewValley.Monsters.MetalHead	initNetFields	0x1886D7	47	Family, Virtual, HideBySig	IL
0x060023EB	StardewValley.Monsters.MetalHead	takeDamage	0x188707	19	Public, Virtual, HideBySig	IL
0x060023EC	StardewValley.Monsters.MetalHead	localDeathAnimation	0x18871C	337	Family, Virtual, HideBySig	IL
0x060023ED	StardewValley.Monsters.MetalHead	draw	0x18887C	386	Public, Virtual, HideBySig	IL
0x060023EE	StardewValley.Monsters.MetalHead	shedChunks	0x188A0C	95	Public, Virtual, HideBySig	IL
0x060023EF	StardewValley.Monsters.MetalHead	getExtraDropItems	0x188A78	60	Public, Virtual, HideBySig	IL
0x060023F0	StardewValley.Monsters.MetalHead	updateMonsterSlaveAnimation	0x188AC0	126	Family, Virtual, HideBySig	IL
0x060023F1	StardewValley.Monsters.ParryEventArgs	get_who	0x188B4A	22	Public, HideBySig, SpecialName	IL
0x060023F2	StardewValley.Monsters.ParryEventArgs	set_who	0x188B61	13	Public, HideBySig, SpecialName	IL
0x060023F3	StardewValley.Monsters.ParryEventArgs	.ctor	0x188B6F	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023F4	StardewValley.Monsters.ParryEventArgs	.ctor	0x188B77	21	Public, HideBySig, SpecialName, RTSpecialName	IL
0x060023F5	StardewValley.Monsters.ParryEventArgs	Read	0x188B8D	25	Public, Final, Virtual, HideBySig, VtableLayoutMask	IL
0x060023F6	StardewValley.Monsters.ParryEventArgs	Write	0x188BA7	25	Public, Final, Virtual, HideBySig, VtableLayoutMask	IL
0x060023F7	StardewValley.Monsters.Monster	get_Player	0x188BC1	7	Public, HideBySig, SpecialName	IL
0x060023F8	StardewValley.Monsters.Monster	get_DamageToFarmer	0x188BC9	12	Public, HideBySig, SpecialName	IL
0x060023F9	StardewValley.Monsters.Monster	set_DamageToFarmer	0x188BD6	13	Public, HideBySig, SpecialName	IL
0x060023FA	StardewValley.Monsters.Monster	get_Health	0x188BE4	12	Public, HideBySig, SpecialName	IL
0x060023FB	StardewValley.Monsters.Monster	set_Health	0x188BF1	13	Public, HideBySig, SpecialName	IL
0x060023FC	StardewValley.Monsters.Monster	get_MaxHealth	0x188BFF	12	Public, HideBySig, SpecialName	IL
0x060023FD	StardewValley.Monsters.Monster	set_MaxHealth	0x188C0C	13	Public, HideBySig, SpecialName	IL
0x060023FE	StardewValley.Monsters.Monster	get_ExperienceGained	0x188C1A	12	Public, HideBySig, SpecialName	IL
0x060023FF	StardewValley.Monsters.Monster	set_ExperienceGained	0x188C27	13	Public, HideBySig, SpecialName	IL
0x06002400	StardewValley.Monsters.Monster	get_Slipperiness	0x188C35	12	Public, HideBySig, SpecialName	IL
0x06002401	StardewValley.Monsters.Monster	set_Slipperiness	0x188C42	13	Public, HideBySig, SpecialName	IL
0x06002402	StardewValley.Monsters.Monster	get_focusedOnFarmers	0x188C50	12	Public, HideBySig, SpecialName	IL
0x06002403	StardewValley.Monsters.Monster	set_focusedOnFarmers	0x188C5D	13	Public, HideBySig, SpecialName	IL
0x06002404	StardewValley.Monsters.Monster	get_wildernessFarmMonster	0x188C6B	12	Public, HideBySig, SpecialName	IL
0x06002405	StardewValley.Monsters.Monster	set_wildernessFarmMonster	0x188C78	13	Public, HideBySig, SpecialName	IL
0x06002406	StardewValley.Monsters.Monster	.ctor	0x188C88	279	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002407	StardewValley.Monsters.Monster	.ctor	0x188DAB	17	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002408	StardewValley.Monsters.Monster	initNetFields	0x188DC0	453	Family, Virtual, HideBySig	IL
0x06002409	StardewValley.Monsters.Monster	findPlayer	0x188F94	116	Family, Virtual, HideBySig	IL
0x0600240A	StardewValley.Monsters.Monster	findPlayerPriority	0x189024	27	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x0600240B	StardewValley.Monsters.Monster	onDealContactDamage	0x18904B	1	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600240C	StardewValley.Monsters.Monster	getExtraDropItems	0x18904D	6	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600240D	StardewValley.Monsters.Monster	withinPlayerThreshold	0x189054	28	Public, Virtual, HideBySig	IL
0x0600240E	StardewValley.Monsters.Monster	get_IsMonster	0x189071	2	Public, Virtual, HideBySig, SpecialName	IL
0x0600240F	StardewValley.Monsters.Monster	get_IsVillager	0x189074	2	Public, Virtual, HideBySig, SpecialName	IL
0x06002410	StardewValley.Monsters.Monster	.ctor	0x189078	313	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002411	StardewValley.Monsters.Monster	ShouldMonsterBeRemoved	0x1891BD	13	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002412	StardewValley.Monsters.Monster	drawAboveAllLayers	0x1891CB	1	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002413	StardewValley.Monsters.Monster	draw	0x1891CD	21	Public, Virtual, HideBySig	IL
0x06002414	StardewValley.Monsters.Monster	isInvincible	0x1891E3	10	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002415	StardewValley.Monsters.Monster	setInvincibleCountdown	0x1891EE	43	Public, HideBySig	IL
0x06002416	StardewValley.Monsters.Monster	maxTimesReachedMineBottom	0x18921C	63	Family, HideBySig	IL
0x06002417	StardewValley.Monsters.Monster	ModifyMonsterLoot	0x189278	2	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002418	StardewValley.Monsters.Monster	GetBaseDifficultyLevel	0x18927B	2	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002419	StardewValley.Monsters.Monster	BuffForAdditionalDifficulty	0x189280	218	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600241A	StardewValley.Monsters.Monster	parseMonsterInfo	0x189368	453	Family, HideBySig	IL
0x0600241B	StardewValley.Monsters.Monster	GetDisplayName	0x18954C	38	Public, Static, HideBySig	IL
0x0600241C	StardewValley.Monsters.Monster	InitializeForLocation	0x189580	408	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600241D	StardewValley.Monsters.Monster	reloadSprite	0x189724	33	Public, Virtual, HideBySig	IL
0x0600241E	StardewValley.Monsters.Monster	ChooseAppearance	0x189746	28	Public, Virtual, HideBySig	IL
0x0600241F	StardewValley.Monsters.Monster	shedChunks	0x189763	13	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002420	StardewValley.Monsters.Monster	shedChunks	0x189774	129	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002421	StardewValley.Monsters.Monster	deathAnimation	0x189801	18	Public, HideBySig	IL
0x06002422	StardewValley.Monsters.Monster	sharedDeathAnimation	0x189814	25	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06002423	StardewValley.Monsters.Monster	localDeathAnimation	0x18982E	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06002424	StardewValley.Monsters.Monster	parried	0x189830	19	Public, HideBySig	IL
0x06002425	StardewValley.Monsters.Monster	handleParried	0x189844	214	Private, HideBySig	IL
0x06002426	StardewValley.Monsters.Monster	takeDamage	0x189926	19	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002427	StardewValley.Monsters.Monster	takeDamage	0x18993C	144	Public, HideBySig	IL
0x06002428	StardewValley.Monsters.Monster	setTrajectory	0x1899D8	13	Public, Virtual, HideBySig	IL
0x06002429	StardewValley.Monsters.Monster	doSetTrajectory	0x1899E8	81	Private, HideBySig	IL
0x0600242A	StardewValley.Monsters.Monster	behaviorAtGameTick	0x189A48	205	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x0600242B	StardewValley.Monsters.Monster	shouldCollideWithBuildingLayer	0x189B21	2	Public, Virtual, HideBySig	IL
0x0600242C	StardewValley.Monsters.Monster	update	0x189B24	517	Public, Virtual, HideBySig	IL
0x0600242D	StardewValley.Monsters.Monster	resetAnimationSpeed	0x189D35	59	Family, HideBySig	IL
0x0600242E	StardewValley.Monsters.Monster	updateAnimation	0x189D71	21	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x0600242F	StardewValley.Monsters.Monster	updateSlaveAnimation	0x189D87	1	Family, Virtual, HideBySig	IL
0x06002430	StardewValley.Monsters.Monster	updateMonsterSlaveAnimation	0x189D89	14	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06002431	StardewValley.Monsters.Monster	ShouldActuallyMoveAwayFromPlayer	0x189D98	2	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002432	StardewValley.Monsters.Monster	checkHorizontalMovement	0x189D9C	295	Private, HideBySig	IL
0x06002433	StardewValley.Monsters.Monster	checkVerticalMovement	0x189ED0	302	Private, HideBySig	IL
0x06002434	StardewValley.Monsters.Monster	updateMovement	0x18A00C	563	Public, Virtual, HideBySig	IL
0x06002435	StardewValley.Monsters.Monster	noMovementProgressNearPlayerBehavior	0x18A24B	26	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002436	StardewValley.Monsters.Monster	defaultMovementBehavior	0x18A268	113	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002437	StardewValley.Monsters.Monster	TakesDamageFromHitbox	0x18A2E8	16	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002438	StardewValley.Monsters.Monster	OverlapsFarmerForDamage	0x18A304	21	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06002439	StardewValley.Monsters.Monster	Halt	0x18A328	21	Public, Virtual, HideBySig	IL
0x0600243A	StardewValley.Monsters.Monster	MovePosition	0x18A34C	4193	Public, Virtual, HideBySig	IL
0x0600243B	StardewValley.Monsters.Monster	GenerateLightSourceId	0x18B3BC	55	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x0600243C	StardewValley.Monsters.Mummy	.ctor	0x18B3FF	30	Public, HideBySig, SpecialName, RTSpecialName	IL
0x0600243D	StardewValley.Monsters.Mummy	.ctor	0x18B420	89	Public, HideBySig, SpecialName, RTSpecialName	IL
0x0600243E	StardewValley.Monsters.Mummy	initNetFields	0x18B488	86	Family, Virtual, HideBySig	IL
0x0600243F	StardewValley.Monsters.Mummy	reloadSprite	0x18B4EA	53	Public, Virtual, HideBySig	IL
0x06002440	StardewValley.Monsters.Mummy	takeDamage	0x18B520	521	Public, Virtual, HideBySig	IL
0x06002441	StardewValley.Monsters.Mummy	defaultMovementBehavior	0x18B735	23	Public, Virtual, HideBySig	IL
0x06002442	StardewValley.Monsters.Mummy	getExtraDropItems	0x18B750	48	Public, Virtual, HideBySig	IL
0x06002443	StardewValley.Monsters.Mummy	sharedDeathAnimation	0x18B78C	45	Family, Virtual, HideBySig	IL
0x06002444	StardewValley.Monsters.Mummy	localDeathAnimation	0x18B7BA	1	Family, Virtual, HideBySig	IL
0x06002445	StardewValley.Monsters.Mummy	update	0x18B7BC	75	Public, Virtual, HideBySig	IL
0x06002446	StardewValley.Monsters.Mummy	crumble	0x18B813	13	Private, HideBySig	IL
0x06002447	StardewValley.Monsters.Mummy	performCrumble	0x18B824	164	Private, HideBySig	IL
0x06002448	StardewValley.Monsters.Mummy	getCrumbleAnimation	0x18B8D4	175	Private, HideBySig	IL
0x06002449	StardewValley.Monsters.Mummy	behaviorAtGameTick	0x18B98F	37	Public, Virtual, HideBySig	IL
0x0600244A	StardewValley.Monsters.Mummy	updateAnimation	0x18B9B8	335	Family, Virtual, HideBySig	IL
0x0600244B	StardewValley.Monsters.Mummy	behaviorAfterCrumble	0x18BB13	32	Private, HideBySig	IL
0x0600244C	StardewValley.Monsters.Mummy	behaviorAfterRevival	0x18BB34	68	Private, HideBySig	IL
0x0600244D	StardewValley.Monsters.RockCrab	.ctor	0x18BB84	41	Public, HideBySig, SpecialName, RTSpecialName	IL
0x0600244E	StardewValley.Monsters.RockCrab	.ctor	0x18BBB0	86	Public, HideBySig, SpecialName, RTSpecialName	IL
0x0600244F	StardewValley.Monsters.RockCrab	reloadSprite	0x18BC12	19	Public, Virtual, HideBySig	IL
0x06002450	StardewValley.Monsters.RockCrab	.ctor	0x18BC28	169	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06002451	StardewValley.Monsters.RockCrab	makeStickBug	0x18BCE0	172	Public, HideBySig	IL
0x06002452	StardewValley.Monsters.RockCrab	initNetFields	0x18BD98	79	Family, Virtual, HideBySig	IL
0x06002453	StardewValley.Monsters.RockCrab	hitWithTool	0x18BDF4	351	Public, Virtual, HideBySig	IL
0x06002454	StardewValley.Monsters.RockCrab	shedChunks	0x18BF60	94	Public, Virtual, HideBySig	IL
0x06002455	StardewValley.Monsters.RockCrab	takeDamage	0x18BFCC	374	Public, Virtual, HideBySig	IL
